prompt_id,category,layer,head,delta_h1,role
rep_001,repetition,1,15,0.0,neutral
rep_001,repetition,1,16,0.012621939182281494,neutral
rep_001,repetition,1,17,0.002509464820226029,neutral
rep_001,repetition,1,18,0.0,neutral
rep_001,repetition,1,19,0.05963134765625,cone
rep_001,repetition,1,20,0.0,neutral
rep_001,repetition,1,21,0.0,neutral
rep_001,repetition,1,22,0.0,neutral
rep_001,repetition,1,23,-0.01510542631149292,neutral
rep_001,repetition,1,24,0.0,neutral
rep_001,repetition,1,25,0.0,neutral
rep_001,repetition,1,26,0.0,neutral
rep_001,repetition,1,27,0.0,neutral
rep_001,repetition,2,0,-0.09037238359451294,bridge
rep_001,repetition,2,1,0.0,neutral
rep_001,repetition,2,2,0.0,neutral
rep_001,repetition,2,3,0.0,neutral
rep_001,repetition,2,4,0.0,neutral
rep_001,repetition,2,5,-0.0634850263595581,bridge
rep_001,repetition,2,6,-0.11558258533477783,bridge
rep_001,repetition,2,7,0.0,neutral
rep_001,repetition,2,8,0.0,neutral
rep_001,repetition,2,9,0.0,neutral
rep_001,repetition,2,10,0.0,neutral
rep_001,repetition,2,11,0.059326171875,cone
rep_001,repetition,2,12,0.0,neutral
rep_001,repetition,2,13,0.0,neutral
rep_001,repetition,2,14,0.0,neutral
rep_001,repetition,2,15,0.0,neutral
rep_001,repetition,2,16,0.0,neutral
rep_001,repetition,2,17,-0.059644609689712524,bridge
rep_001,repetition,2,18,0.0,neutral
rep_001,repetition,2,19,-0.05061924457550049,bridge
rep_001,repetition,2,20,0.0,neutral
rep_001,repetition,2,21,0.0,neutral
rep_001,repetition,2,22,-0.07990467548370361,bridge
rep_001,repetition,2,23,0.0,neutral
rep_001,repetition,2,24,0.0,neutral
rep_001,repetition,2,25,0.0,neutral
rep_001,repetition,2,26,-0.009553114573160805,neutral
rep_001,repetition,2,27,0.052978515625,cone
rep_001,repetition,3,0,0.0,neutral
rep_001,repetition,3,1,-0.052599191665649414,bridge
rep_001,repetition,3,2,0.0,neutral
rep_001,repetition,3,3,0.017495036125183105,neutral
rep_001,repetition,3,4,0.0,neutral
rep_001,repetition,3,5,0.0,neutral
rep_001,repetition,3,6,0.0,neutral
rep_001,repetition,3,7,0.0,neutral
rep_001,repetition,3,8,-0.017769505580266312,neutral
rep_001,repetition,3,9,0.05859375,cone
rep_001,repetition,3,10,0.0654296875,cone
rep_001,repetition,3,11,0.0,neutral
rep_001,repetition,3,12,0.0,neutral
rep_001,repetition,3,13,-0.05458131432533264,bridge
rep_001,repetition,3,14,0.0,neutral
rep_001,repetition,3,15,-0.06220191717147827,bridge
rep_001,repetition,3,16,0.0,neutral
rep_001,repetition,3,17,-0.0534205436706543,bridge
rep_001,repetition,3,18,0.0,neutral
rep_001,repetition,3,19,0.0,neutral
rep_001,repetition,3,20,0.0,neutral
rep_001,repetition,3,21,0.0,neutral
rep_001,repetition,3,22,0.0,neutral
rep_001,repetition,3,23,0.0,neutral
rep_001,repetition,3,24,0.0,neutral
rep_001,repetition,3,25,-0.001459568738937378,neutral
rep_001,repetition,3,26,0.0,neutral
rep_001,repetition,3,27,0.0,neutral
rep_001,repetition,4,0,0.0,neutral
rep_001,repetition,4,1,0.0,neutral
rep_001,repetition,4,2,0.0,neutral
rep_001,repetition,4,3,0.0,neutral
rep_001,repetition,4,4,0.0,neutral
rep_001,repetition,4,5,0.0,neutral
rep_001,repetition,4,6,0.0,neutral
rep_001,repetition,4,7,0.0,neutral
rep_001,repetition,4,8,0.0,neutral
rep_001,repetition,4,9,0.0,neutral
rep_001,repetition,4,10,0.0,neutral
rep_001,repetition,4,11,0.0,neutral
rep_001,repetition,4,12,0.0,neutral
rep_001,repetition,4,13,0.0,neutral
rep_001,repetition,4,14,0.0,neutral
rep_001,repetition,4,15,0.0,neutral
rep_001,repetition,4,16,0.0,neutral
rep_001,repetition,4,17,0.0,neutral
rep_001,repetition,4,18,0.0,neutral
rep_001,repetition,4,19,0.0,neutral
rep_001,repetition,4,20,0.0,neutral
rep_001,repetition,4,21,0.0,neutral
rep_001,repetition,4,22,0.0,neutral
rep_001,repetition,4,23,0.0,neutral
rep_001,repetition,4,24,0.0,neutral
rep_001,repetition,4,25,0.0,neutral
rep_001,repetition,4,26,0.0,neutral
rep_001,repetition,4,27,0.0,neutral
rep_001,repetition,5,0,0.0,neutral
rep_001,repetition,5,1,0.0,neutral
rep_001,repetition,5,2,0.0,neutral
rep_001,repetition,5,3,0.0,neutral
rep_001,repetition,5,4,0.0,neutral
rep_001,repetition,5,5,0.0,neutral
rep_001,repetition,5,6,0.0,neutral
rep_001,repetition,5,7,0.0,neutral
rep_001,repetition,5,8,0.0,neutral
rep_001,repetition,5,9,0.0,neutral
rep_001,repetition,5,10,0.0,neutral
rep_001,repetition,5,11,0.0,neutral
rep_001,repetition,5,12,0.0,neutral
rep_001,repetition,5,13,0.0,neutral
rep_001,repetition,5,14,0.0,neutral
rep_001,repetition,5,15,0.0,neutral
rep_001,repetition,5,16,0.0,neutral
rep_001,repetition,5,17,0.0,neutral
rep_001,repetition,5,18,0.0,neutral
rep_001,repetition,5,19,0.0,neutral
rep_001,repetition,5,20,0.0,neutral
rep_001,repetition,5,21,0.0,neutral
rep_001,repetition,5,22,0.0,neutral
rep_001,repetition,5,23,0.0,neutral
rep_001,repetition,5,24,0.0,neutral
rep_001,repetition,5,25,0.0,neutral
rep_001,repetition,5,26,0.0,neutral
rep_001,repetition,5,27,0.0,neutral
rep_001,repetition,6,0,0.0,neutral
rep_001,repetition,6,1,0.0,neutral
rep_001,repetition,6,2,0.0,neutral
rep_001,repetition,6,3,0.0,neutral
rep_001,repetition,6,4,0.0,neutral
rep_001,repetition,6,5,0.0,neutral
rep_001,repetition,6,6,-0.0001482069492340088,neutral
rep_001,repetition,6,7,0.0,neutral
rep_001,repetition,6,8,0.0,neutral
rep_001,repetition,6,9,0.0,neutral
rep_001,repetition,6,10,0.0,neutral
rep_001,repetition,6,11,0.0,neutral
rep_001,repetition,6,12,0.0,neutral
rep_001,repetition,6,13,0.0,neutral
rep_001,repetition,6,14,0.0,neutral
rep_001,repetition,6,15,0.0,neutral
rep_001,repetition,6,16,0.0,neutral
rep_001,repetition,6,17,-0.0002577730587550592,neutral
rep_001,repetition,6,18,0.0,neutral
rep_001,repetition,6,19,0.0,neutral
rep_001,repetition,6,20,0.0,neutral
rep_001,repetition,6,21,0.0,neutral
rep_001,repetition,6,22,0.0,neutral
rep_001,repetition,6,23,0.0,neutral
rep_001,repetition,6,24,0.0,neutral
rep_001,repetition,6,25,0.0,neutral
rep_001,repetition,6,26,0.0,neutral
rep_001,repetition,6,27,0.0,neutral
rep_001,repetition,7,0,0.0,neutral
rep_001,repetition,7,1,0.0,neutral
rep_001,repetition,7,2,0.0,neutral
rep_001,repetition,7,3,0.0,neutral
rep_001,repetition,7,4,0.0,neutral
rep_001,repetition,7,5,0.0,neutral
rep_001,repetition,7,6,-2.9134750366199835e-05,neutral
rep_001,repetition,7,7,0.0,neutral
rep_001,repetition,7,8,0.0,neutral
rep_001,repetition,7,9,0.0,neutral
rep_001,repetition,7,10,0.0,neutral
rep_001,repetition,7,11,0.0,neutral
rep_001,repetition,7,12,0.0,neutral
rep_001,repetition,7,13,0.0,neutral
rep_001,repetition,7,14,0.0,neutral
rep_001,repetition,7,15,0.0,neutral
rep_001,repetition,7,16,0.0,neutral
rep_001,repetition,7,17,0.0,neutral
rep_001,repetition,7,18,0.0,neutral
rep_001,repetition,7,19,0.0,neutral
rep_001,repetition,7,20,0.0,neutral
rep_001,repetition,7,21,0.0,neutral
rep_001,repetition,7,22,0.0,neutral
rep_001,repetition,7,23,0.0,neutral
rep_001,repetition,7,24,0.0,neutral
rep_001,repetition,7,25,0.0,neutral
rep_001,repetition,7,26,0.0,neutral
rep_001,repetition,7,27,0.0,neutral
rep_001,repetition,8,0,0.0,neutral
rep_001,repetition,8,1,0.0,neutral
rep_001,repetition,8,2,0.0,neutral
rep_001,repetition,8,3,0.0,neutral
rep_001,repetition,8,4,0.0,neutral
rep_001,repetition,8,5,0.0,neutral
rep_001,repetition,8,6,0.0,neutral
rep_001,repetition,8,7,0.0,neutral
rep_001,repetition,8,8,0.0,neutral
rep_001,repetition,8,9,0.0,neutral
rep_001,repetition,8,10,0.0,neutral
rep_001,repetition,8,11,0.0,neutral
rep_001,repetition,8,12,0.0,neutral
rep_001,repetition,8,13,0.0,neutral
rep_001,repetition,8,14,0.0,neutral
rep_001,repetition,8,15,0.0,neutral
rep_001,repetition,8,16,0.0,neutral
rep_001,repetition,8,17,0.0,neutral
rep_001,repetition,8,18,0.0,neutral
rep_001,repetition,8,19,0.0,neutral
rep_001,repetition,8,20,-0.0001468658447265625,neutral
rep_001,repetition,8,21,0.0,neutral
rep_001,repetition,8,22,0.0,neutral
rep_001,repetition,8,23,0.0,neutral
rep_001,repetition,8,24,0.0,neutral
rep_001,repetition,8,25,0.0,neutral
rep_001,repetition,8,26,0.0,neutral
rep_001,repetition,8,27,0.0,neutral
rep_001,repetition,9,0,0.0,neutral
rep_001,repetition,9,1,0.0,neutral
rep_001,repetition,9,2,0.0,neutral
rep_001,repetition,9,3,0.0,neutral
rep_001,repetition,9,4,0.0,neutral
rep_001,repetition,9,5,0.0,neutral
rep_001,repetition,9,6,0.0,neutral
rep_001,repetition,9,7,0.0,neutral
rep_001,repetition,9,8,0.0,neutral
rep_001,repetition,9,9,0.0,neutral
rep_001,repetition,9,10,0.0,neutral
rep_001,repetition,9,11,0.0,neutral
rep_001,repetition,9,12,0.0,neutral
rep_001,repetition,9,13,0.0,neutral
rep_001,repetition,9,14,0.0,neutral
rep_001,repetition,9,15,0.0,neutral
rep_001,repetition,9,16,0.0,neutral
rep_001,repetition,9,17,0.0,neutral
rep_001,repetition,9,18,0.0,neutral
rep_001,repetition,9,19,0.0,neutral
rep_001,repetition,9,20,0.0,neutral
rep_001,repetition,9,21,0.0,neutral
rep_001,repetition,9,22,0.0,neutral
rep_001,repetition,9,23,0.0,neutral
rep_001,repetition,9,24,0.0,neutral
rep_001,repetition,9,25,-5.0961971282958984e-05,neutral
rep_001,repetition,9,26,0.0,neutral
rep_001,repetition,9,27,0.0,neutral
rep_001,repetition,10,0,0.0,neutral
rep_001,repetition,10,1,0.0,neutral
rep_001,repetition,10,2,-5.555152893066406e-05,neutral
rep_001,repetition,10,3,0.0,neutral
rep_001,repetition,10,4,0.0,neutral
rep_001,repetition,10,5,0.0,neutral
rep_001,repetition,10,6,-0.004695117473602295,neutral
rep_001,repetition,10,7,0.0,neutral
rep_001,repetition,10,8,0.0,neutral
rep_001,repetition,10,9,0.0,neutral
rep_001,repetition,10,10,0.050048828125,cone
rep_001,repetition,10,11,0.0,neutral
rep_001,repetition,10,12,2.485513687133789e-05,neutral
rep_001,repetition,10,13,0.0,neutral
rep_001,repetition,10,14,0.0,neutral
rep_001,repetition,10,15,0.0,neutral
rep_001,repetition,10,16,0.0,neutral
rep_001,repetition,10,17,0.0,neutral
rep_001,repetition,10,18,-0.00011426210403442383,neutral
rep_001,repetition,10,19,0.0,neutral
rep_001,repetition,10,20,0.0,neutral
rep_001,repetition,10,21,0.0,neutral
rep_001,repetition,10,22,0.0,neutral
rep_001,repetition,10,23,0.0,neutral
rep_001,repetition,10,24,0.0,neutral
rep_001,repetition,10,25,0.0,neutral
rep_001,repetition,10,26,0.0,neutral
rep_001,repetition,10,27,0.0,neutral
rep_001,repetition,11,0,0.0,neutral
rep_001,repetition,11,1,0.00029540061950683594,neutral
rep_001,repetition,11,2,0.0,neutral
rep_001,repetition,11,3,0.0,neutral
rep_001,repetition,11,4,0.08331298828125,cone
rep_001,repetition,11,5,0.0,neutral
rep_001,repetition,11,6,0.0,neutral
rep_001,repetition,11,7,0.0,neutral
rep_001,repetition,11,8,0.0,neutral
rep_001,repetition,11,9,0.0,neutral
rep_001,repetition,11,10,0.0,neutral
rep_001,repetition,11,11,-7.516145706176758e-05,neutral
rep_001,repetition,11,12,0.0,neutral
rep_001,repetition,11,13,0.0,neutral
rep_001,repetition,11,14,0.0,neutral
rep_001,repetition,11,15,0.0,neutral
rep_001,repetition,11,16,0.0,neutral
rep_001,repetition,11,17,0.0,neutral
rep_001,repetition,11,18,0.0,neutral
rep_001,repetition,11,19,0.0523681640625,cone
rep_001,repetition,11,20,0.0,neutral
rep_001,repetition,11,21,0.0,neutral
rep_001,repetition,11,22,0.0,neutral
rep_001,repetition,11,23,0.0,neutral
rep_001,repetition,11,24,0.0,neutral
rep_001,repetition,11,25,0.0870361328125,cone
rep_001,repetition,11,26,0.0,neutral
rep_001,repetition,11,27,0.0,neutral
rep_001,repetition,12,0,0.0,neutral
rep_001,repetition,12,1,0.0,neutral
rep_001,repetition,12,2,0.0046536922454833984,neutral
rep_001,repetition,12,3,0.0,neutral
rep_001,repetition,12,4,0.0,neutral
rep_001,repetition,12,5,0.0,neutral
rep_001,repetition,12,6,0.0,neutral
rep_001,repetition,12,7,0.0,neutral
rep_001,repetition,12,8,0.0,neutral
rep_001,repetition,12,9,0.0,neutral
rep_001,repetition,12,10,0.0,neutral
rep_001,repetition,12,11,0.062255859375,cone
rep_001,repetition,12,12,0.0,neutral
rep_001,repetition,12,13,0.0,neutral
rep_001,repetition,12,14,0.0,neutral
rep_001,repetition,12,15,0.0,neutral
rep_001,repetition,12,16,0.0,neutral
rep_001,repetition,12,17,0.0,neutral
rep_001,repetition,12,18,0.0,neutral
rep_001,repetition,12,19,0.0,neutral
rep_001,repetition,12,20,0.0,neutral
rep_001,repetition,12,21,0.05633544921875,cone
rep_001,repetition,12,22,0.0,neutral
rep_001,repetition,12,23,0.0,neutral
rep_001,repetition,12,24,0.0,neutral
rep_001,repetition,12,25,-0.0005143284797668457,neutral
rep_001,repetition,12,26,0.0,neutral
rep_001,repetition,12,27,0.0,neutral
rep_001,repetition,13,0,0.0,neutral
rep_001,repetition,13,1,0.0,neutral
rep_001,repetition,13,2,0.0,neutral
rep_001,repetition,13,3,0.0,neutral
rep_001,repetition,13,4,0.0,neutral
rep_001,repetition,13,5,0.0,neutral
rep_001,repetition,13,6,0.0,neutral
rep_001,repetition,13,7,0.0,neutral
rep_001,repetition,13,8,0.0,neutral
rep_001,repetition,13,9,0.0,neutral
rep_001,repetition,13,10,0.0,neutral
rep_001,repetition,13,11,0.0,neutral
rep_001,repetition,13,12,0.0,neutral
rep_001,repetition,13,13,-0.00015842914581298828,neutral
rep_001,repetition,13,14,0.0,neutral
rep_001,repetition,13,15,0.0,neutral
rep_001,repetition,13,16,0.0,neutral
rep_001,repetition,13,17,0.0,neutral
rep_001,repetition,13,18,0.0,neutral
rep_001,repetition,13,19,0.0,neutral
rep_001,repetition,13,20,0.0,neutral
rep_001,repetition,13,21,0.0,neutral
rep_001,repetition,13,22,0.0,neutral
rep_001,repetition,13,23,0.0,neutral
rep_001,repetition,13,24,0.0,neutral
rep_001,repetition,13,25,0.0,neutral
rep_001,repetition,13,26,0.0,neutral
rep_001,repetition,13,27,0.0,neutral
rep_001,repetition,14,0,0.00016289949417114258,neutral
rep_001,repetition,14,1,-8.642673492431641e-07,neutral
rep_001,repetition,14,2,0.0,neutral
rep_001,repetition,14,3,0.0,neutral
rep_001,repetition,14,4,0.0,neutral
rep_001,repetition,14,5,0.0,neutral
rep_001,repetition,14,6,0.0,neutral
rep_001,repetition,14,7,0.0,neutral
rep_001,repetition,14,8,0.0,neutral
rep_001,repetition,14,9,0.0,neutral
rep_001,repetition,14,10,0.0,neutral
rep_001,repetition,14,11,0.0,neutral
rep_001,repetition,14,12,0.0,neutral
rep_001,repetition,14,13,0.0,neutral
rep_001,repetition,14,14,0.0,neutral
rep_001,repetition,14,15,0.0,neutral
rep_001,repetition,14,16,0.0,neutral
rep_001,repetition,14,17,0.0,neutral
rep_001,repetition,14,18,0.0,neutral
rep_001,repetition,14,19,0.0,neutral
rep_001,repetition,14,20,0.0,neutral
rep_001,repetition,14,21,0.06986490885416667,cone
rep_001,repetition,14,22,0.0,neutral
rep_001,repetition,14,23,0.0,neutral
rep_001,repetition,14,24,0.0,neutral
rep_001,repetition,14,25,0.0,neutral
rep_001,repetition,14,26,-0.0003253817558288574,neutral
rep_001,repetition,14,27,0.0,neutral
rep_001,repetition,15,0,0.0,neutral
rep_001,repetition,15,1,0.0,neutral
rep_001,repetition,15,2,0.0,neutral
rep_001,repetition,15,3,0.0,neutral
rep_001,repetition,15,4,0.0,neutral
rep_001,repetition,15,5,3.153085708618164e-05,neutral
rep_001,repetition,15,6,0.0,neutral
rep_001,repetition,15,7,0.0,neutral
rep_001,repetition,15,8,0.101806640625,cone
rep_001,repetition,15,9,0.0,neutral
rep_001,repetition,15,10,0.0,neutral
rep_001,repetition,15,11,-0.00014952818552653457,neutral
rep_001,repetition,15,12,0.00014391541481018066,neutral
rep_001,repetition,15,13,0.0,neutral
rep_001,repetition,15,14,0.0,neutral
rep_001,repetition,15,15,0.0,neutral
rep_001,repetition,15,16,0.0,neutral
rep_001,repetition,15,17,0.0,neutral
rep_001,repetition,15,18,0.0,neutral
rep_001,repetition,15,19,0.079345703125,cone
rep_001,repetition,15,20,0.05303955078125,cone
rep_001,repetition,15,21,0.0,neutral
rep_001,repetition,15,22,0.0,neutral
rep_001,repetition,15,23,0.0,neutral
rep_001,repetition,15,24,0.0,neutral
rep_001,repetition,15,25,0.0,neutral
rep_001,repetition,15,26,0.0,neutral
rep_001,repetition,15,27,0.0,neutral
rep_001,repetition,16,0,0.0,neutral
rep_001,repetition,16,1,0.0,neutral
rep_001,repetition,16,2,0.0,neutral
rep_001,repetition,16,3,0.0,neutral
rep_001,repetition,16,4,0.0,neutral
rep_001,repetition,16,5,0.0,neutral
rep_001,repetition,16,6,0.0,neutral
rep_001,repetition,16,7,-7.548928260803223e-05,neutral
rep_001,repetition,16,8,0.0,neutral
rep_001,repetition,16,9,0.0,neutral
rep_001,repetition,16,10,0.0,neutral
rep_001,repetition,16,11,0.0,neutral
rep_001,repetition,16,12,0.0,neutral
rep_001,repetition,16,13,0.0,neutral
rep_001,repetition,16,14,0.0,neutral
rep_001,repetition,16,15,-0.0006577670574188232,neutral
rep_001,repetition,16,16,0.0,neutral
rep_001,repetition,16,17,0.0,neutral
rep_001,repetition,16,18,0.0,neutral
rep_001,repetition,16,19,0.0,neutral
rep_001,repetition,16,20,0.0,neutral
rep_001,repetition,16,21,0.0005283355712890625,neutral
rep_001,repetition,16,22,0.099945068359375,cone
rep_001,repetition,16,23,0.0,neutral
rep_001,repetition,16,24,0.0,neutral
rep_001,repetition,16,25,-4.208087921142578e-05,neutral
rep_001,repetition,16,26,0.0,neutral
rep_001,repetition,16,27,-0.0002320408821105957,neutral
rep_001,repetition,17,0,0.0,neutral
rep_001,repetition,17,1,0.0,neutral
rep_001,repetition,17,2,0.0,neutral
rep_001,repetition,17,3,0.0,neutral
rep_001,repetition,17,4,0.0,neutral
rep_001,repetition,17,5,0.05035400390625,cone
rep_001,repetition,17,6,-0.0002593100070953369,neutral
rep_001,repetition,17,7,0.0,neutral
rep_001,repetition,17,8,-9.834766387939453e-06,neutral
rep_001,repetition,17,9,-0.0031107664108276367,neutral
rep_001,repetition,17,10,0.0,neutral
rep_001,repetition,17,11,0.0,neutral
rep_001,repetition,17,12,0.0,neutral
rep_001,repetition,17,13,-5.620718002319336e-05,neutral
rep_001,repetition,17,14,0.0,neutral
rep_001,repetition,17,15,0.0,neutral
rep_001,repetition,17,16,0.0,neutral
rep_001,repetition,17,17,0.0,neutral
rep_001,repetition,17,18,0.0,neutral
rep_001,repetition,17,19,0.0,neutral
rep_001,repetition,17,20,0.0,neutral
rep_001,repetition,17,21,0.0,neutral
rep_001,repetition,17,22,0.0,neutral
rep_001,repetition,17,23,0.0,neutral
rep_001,repetition,17,24,-0.00011852383613586426,neutral
rep_001,repetition,17,25,0.0,neutral
rep_001,repetition,17,26,0.0,neutral
rep_001,repetition,17,27,0.0,neutral
rep_001,repetition,18,0,0.0,neutral
rep_001,repetition,18,1,0.0,neutral
rep_001,repetition,18,2,0.0,neutral
rep_001,repetition,18,3,0.0,neutral
rep_001,repetition,18,4,0.0,neutral
rep_001,repetition,18,5,0.0,neutral
rep_001,repetition,18,6,0.052978515625,cone
rep_001,repetition,18,7,0.0,neutral
rep_001,repetition,18,8,0.0,neutral
rep_001,repetition,18,9,0.0018998384475708008,neutral
rep_001,repetition,18,10,0.0,neutral
rep_001,repetition,18,11,0.0,neutral
rep_001,repetition,18,12,0.0,neutral
rep_001,repetition,18,13,0.0,neutral
rep_001,repetition,18,14,0.0,neutral
rep_001,repetition,18,15,0.0,neutral
rep_001,repetition,18,16,0.0,neutral
rep_001,repetition,18,17,0.0,neutral
rep_001,repetition,18,18,0.0,neutral
rep_001,repetition,18,19,0.0,neutral
rep_001,repetition,18,20,0.000602424144744873,neutral
rep_001,repetition,18,21,0.0,neutral
rep_001,repetition,18,22,0.0,neutral
rep_001,repetition,18,23,0.0,neutral
rep_001,repetition,18,24,0.0,neutral
rep_001,repetition,18,25,0.0,neutral
rep_001,repetition,18,26,0.0,neutral
rep_001,repetition,18,27,0.0,neutral
rep_001,repetition,19,0,0.0,neutral
rep_001,repetition,19,1,0.0,neutral
rep_001,repetition,19,2,0.0,neutral
rep_001,repetition,19,3,0.0,neutral
rep_001,repetition,19,4,0.0,neutral
rep_001,repetition,19,5,0.0,neutral
rep_001,repetition,19,6,0.0025827884674072266,neutral
rep_001,repetition,19,7,0.0,neutral
rep_001,repetition,19,8,-0.0003224015235900879,neutral
rep_001,repetition,19,9,-0.00021898746490478516,neutral
rep_001,repetition,19,10,0.0,neutral
rep_001,repetition,19,11,0.0,neutral
rep_001,repetition,19,12,0.0,neutral
rep_001,repetition,19,13,0.0,neutral
rep_001,repetition,19,14,0.0,neutral
rep_001,repetition,19,15,0.0,neutral
rep_001,repetition,19,16,0.0,neutral
rep_001,repetition,19,17,0.0,neutral
rep_001,repetition,19,18,0.0,neutral
rep_001,repetition,19,19,-0.0001761913299560547,neutral
rep_001,repetition,19,20,3.5762786865234375e-05,neutral
rep_001,repetition,19,21,0.0,neutral
rep_001,repetition,19,22,0.0,neutral
rep_001,repetition,19,23,0.0,neutral
rep_001,repetition,19,24,0.0,neutral
rep_001,repetition,19,25,0.0,neutral
rep_001,repetition,19,26,0.0,neutral
rep_001,repetition,19,27,0.0,neutral
rep_001,repetition,20,0,0.0,neutral
rep_001,repetition,20,1,-9.620189666748047e-05,neutral
rep_001,repetition,20,2,0.0,neutral
rep_001,repetition,20,3,0.0,neutral
rep_001,repetition,20,4,0.0,neutral
rep_001,repetition,20,5,0.0,neutral
rep_001,repetition,20,6,0.0,neutral
rep_001,repetition,20,7,0.0,neutral
rep_001,repetition,20,8,0.0,neutral
rep_001,repetition,20,9,0.0,neutral
rep_001,repetition,20,10,0.0,neutral
rep_001,repetition,20,11,0.0,neutral
rep_001,repetition,20,12,0.0,neutral
rep_001,repetition,20,13,0.0024852752685546875,neutral
rep_001,repetition,20,14,0.0,neutral
rep_001,repetition,20,15,0.0,neutral
rep_001,repetition,20,16,0.0,neutral
rep_001,repetition,20,17,0.0,neutral
rep_001,repetition,20,18,0.0,neutral
rep_001,repetition,20,19,0.0,neutral
rep_001,repetition,20,20,-9.310245513916016e-05,neutral
rep_001,repetition,20,21,0.0,neutral
rep_001,repetition,20,22,0.0,neutral
rep_001,repetition,20,23,0.0,neutral
rep_001,repetition,20,24,0.0,neutral
rep_001,repetition,20,25,0.0,neutral
rep_001,repetition,20,26,0.0,neutral
rep_001,repetition,20,27,0.0,neutral
rep_001,repetition,21,0,0.0,neutral
rep_001,repetition,21,1,0.0,neutral
rep_001,repetition,21,2,0.0,neutral
rep_001,repetition,21,3,0.0,neutral
rep_001,repetition,21,4,9.834766387939453e-07,neutral
rep_001,repetition,21,5,0.0,neutral
rep_001,repetition,21,6,0.0,neutral
rep_001,repetition,21,7,0.0,neutral
rep_001,repetition,21,8,0.0,neutral
rep_001,repetition,21,9,-7.069110870361328e-05,neutral
rep_001,repetition,21,10,0.0,neutral
rep_001,repetition,21,11,0.0,neutral
rep_001,repetition,21,12,0.0,neutral
rep_001,repetition,21,13,0.0,neutral
rep_001,repetition,21,14,0.0,neutral
rep_001,repetition,21,15,1.2263655662536621e-05,neutral
rep_001,repetition,21,16,0.09259033203125,cone
rep_001,repetition,21,17,0.0,neutral
rep_001,repetition,21,18,0.0,neutral
rep_001,repetition,21,19,0.0,neutral
rep_001,repetition,21,20,0.0,neutral
rep_001,repetition,21,21,-0.0008671283721923828,neutral
rep_001,repetition,21,22,0.00033485889434814453,neutral
rep_001,repetition,21,23,0.0,neutral
rep_001,repetition,21,24,0.0,neutral
rep_001,repetition,21,25,-1.2814998626708984e-05,neutral
rep_001,repetition,21,26,0.0,neutral
rep_001,repetition,21,27,0.0,neutral
rep_001,repetition,22,0,0.0,neutral
rep_001,repetition,22,1,0.0,neutral
rep_001,repetition,22,2,0.0611572265625,cone
rep_001,repetition,22,3,0.0,neutral
rep_001,repetition,22,4,0.0,neutral
rep_001,repetition,22,5,0.0,neutral
rep_001,repetition,22,6,0.0,neutral
rep_001,repetition,22,7,0.0,neutral
rep_001,repetition,22,8,0.0,neutral
rep_001,repetition,22,9,0.0,neutral
rep_001,repetition,22,10,0.0,neutral
rep_001,repetition,22,11,-0.000250399112701416,neutral
rep_001,repetition,22,12,0.0,neutral
rep_001,repetition,22,13,0.0,neutral
rep_001,repetition,22,14,0.0,neutral
rep_001,repetition,22,15,0.0,neutral
rep_001,repetition,22,16,0.0,neutral
rep_001,repetition,22,17,-9.334087371826172e-05,neutral
rep_001,repetition,22,18,0.0,neutral
rep_001,repetition,22,19,0.0,neutral
rep_001,repetition,22,20,0.0,neutral
