prompt_id,category,layer,head,delta_h1,role
rep_001,repetition,1,21,-0.006131768226623535,neutral
rep_001,repetition,1,22,0.0,neutral
rep_001,repetition,1,23,0.0,neutral
rep_001,repetition,2,0,0.0,neutral
rep_001,repetition,2,1,0.0,neutral
rep_001,repetition,2,2,0.0,neutral
rep_001,repetition,2,3,0.05224609375,cone
rep_001,repetition,2,4,0.0,neutral
rep_001,repetition,2,5,0.0,neutral
rep_001,repetition,2,6,0.0,neutral
rep_001,repetition,2,7,0.0,neutral
rep_001,repetition,2,8,0.0,neutral
rep_001,repetition,2,9,0.0,neutral
rep_001,repetition,2,10,0.0,neutral
rep_001,repetition,2,11,0.0,neutral
rep_001,repetition,2,12,0.0,neutral
rep_001,repetition,2,13,0.0,neutral
rep_001,repetition,2,14,0.0,neutral
rep_001,repetition,2,15,0.0,neutral
rep_001,repetition,2,16,0.0,neutral
rep_001,repetition,2,17,0.0,neutral
rep_001,repetition,2,18,0.0,neutral
rep_001,repetition,2,19,-0.04239848256111145,bridge
rep_001,repetition,2,20,0.0,neutral
rep_001,repetition,2,21,0.0,neutral
rep_001,repetition,2,22,0.06494140625,cone
rep_001,repetition,2,23,0.0,neutral
rep_001,repetition,3,0,0.0,neutral
rep_001,repetition,3,1,0.0,neutral
rep_001,repetition,3,2,-0.010882997512817377,neutral
rep_001,repetition,3,3,0.063671875,cone
rep_001,repetition,3,4,-0.01760474840799968,neutral
rep_001,repetition,3,5,0.0,neutral
rep_001,repetition,3,6,0.0,neutral
rep_001,repetition,3,7,0.0,neutral
rep_001,repetition,3,8,0.0,neutral
rep_001,repetition,3,9,0.0,neutral
rep_001,repetition,3,10,0.0517578125,cone
rep_001,repetition,3,11,0.0,neutral
rep_001,repetition,3,12,0.0,neutral
rep_001,repetition,3,13,0.0,neutral
rep_001,repetition,3,14,0.0,neutral
rep_001,repetition,3,15,0.0,neutral
rep_001,repetition,3,16,0.0546875,cone
rep_001,repetition,3,17,0.0,neutral
rep_001,repetition,3,18,0.0,neutral
rep_001,repetition,3,19,0.0,neutral
rep_001,repetition,3,20,0.0,neutral
rep_001,repetition,3,21,0.0,neutral
rep_001,repetition,3,22,0.0,neutral
rep_001,repetition,3,23,0.0038266777992248535,neutral
rep_001,repetition,4,0,-0.05084747076034546,bridge
rep_001,repetition,4,1,0.0,neutral
rep_001,repetition,4,2,0.0,neutral
rep_001,repetition,4,3,0.0,neutral
rep_001,repetition,4,4,0.0,neutral
rep_001,repetition,4,5,-0.06279706954956055,bridge
rep_001,repetition,4,6,0.0,neutral
rep_001,repetition,4,7,0.0,neutral
rep_001,repetition,4,8,-0.050390005111694336,bridge
rep_001,repetition,4,9,0.0,neutral
rep_001,repetition,4,10,0.0,neutral
rep_001,repetition,4,11,0.0,neutral
rep_001,repetition,4,12,0.0,neutral
rep_001,repetition,4,13,0.0,neutral
rep_001,repetition,4,14,0.0,neutral
rep_001,repetition,4,15,0.0,neutral
rep_001,repetition,4,16,0.0,neutral
rep_001,repetition,4,17,0.0,neutral
rep_001,repetition,4,18,0.0,neutral
rep_001,repetition,4,19,0.0,neutral
rep_001,repetition,4,20,0.0,neutral
rep_001,repetition,4,21,0.0,neutral
rep_001,repetition,4,22,0.0,neutral
rep_001,repetition,4,23,0.0,neutral
rep_001,repetition,5,0,0.0,neutral
rep_001,repetition,5,1,0.0,neutral
rep_001,repetition,5,2,0.0,neutral
rep_001,repetition,5,3,0.0,neutral
rep_001,repetition,5,4,0.0,neutral
rep_001,repetition,5,5,0.0,neutral
rep_001,repetition,5,6,0.0,neutral
rep_001,repetition,5,7,-0.07947951555252075,bridge
rep_001,repetition,5,8,-0.09042228013277054,bridge
rep_001,repetition,5,9,0.0,neutral
rep_001,repetition,5,10,-0.05374652147293091,bridge
rep_001,repetition,5,11,0.0,neutral
rep_001,repetition,5,12,-0.05484288930892944,bridge
rep_001,repetition,5,13,-0.0579448938369751,bridge
rep_001,repetition,5,14,0.0,neutral
rep_001,repetition,5,15,0.0,neutral
rep_001,repetition,5,16,-0.05715787410736084,bridge
rep_001,repetition,5,17,-0.06416016817092896,bridge
rep_001,repetition,5,18,-0.08099158108234406,bridge
rep_001,repetition,5,19,0.0,neutral
rep_001,repetition,5,20,0.0,neutral
rep_001,repetition,5,21,-0.12200266122817993,bridge
rep_001,repetition,5,22,-0.059877485036849976,bridge
rep_001,repetition,5,23,-0.08816854159037273,bridge
rep_001,repetition,6,0,0.0,neutral
rep_001,repetition,6,1,0.0,neutral
rep_001,repetition,6,2,0.0,neutral
rep_001,repetition,6,3,0.0,neutral
rep_001,repetition,6,4,0.0,neutral
rep_001,repetition,6,5,0.0,neutral
rep_001,repetition,6,6,0.0,neutral
rep_001,repetition,6,7,0.0,neutral
rep_001,repetition,6,8,0.0,neutral
rep_001,repetition,6,9,0.0,neutral
rep_001,repetition,6,10,0.0,neutral
rep_001,repetition,6,11,0.0,neutral
rep_001,repetition,6,12,0.0,neutral
rep_001,repetition,6,13,0.0,neutral
rep_001,repetition,6,14,0.0,neutral
rep_001,repetition,6,15,-0.09724392493565877,bridge
rep_001,repetition,6,16,-0.05270850658416748,bridge
rep_001,repetition,6,17,-0.06955915689468384,bridge
rep_001,repetition,6,18,0.0,neutral
rep_001,repetition,6,19,0.0,neutral
rep_001,repetition,6,20,0.0,neutral
rep_001,repetition,6,21,0.0,neutral
rep_001,repetition,6,22,0.0,neutral
rep_001,repetition,6,23,0.0,neutral
rep_001,repetition,7,0,-0.06376653909683228,bridge
rep_001,repetition,7,1,0.0,neutral
rep_001,repetition,7,2,0.0,neutral
rep_001,repetition,7,3,0.0,neutral
rep_001,repetition,7,4,-0.05909505486488342,bridge
rep_001,repetition,7,5,0.0,neutral
rep_001,repetition,7,6,-0.07751111686229706,bridge
rep_001,repetition,7,7,-0.08201077580451965,bridge
rep_001,repetition,7,8,0.0,neutral
rep_001,repetition,7,9,-0.0711323618888855,bridge
rep_001,repetition,7,10,0.0,neutral
rep_001,repetition,7,11,-0.039579302072525024,bridge
rep_001,repetition,7,12,-0.09289797147115071,bridge
rep_001,repetition,7,13,-0.06021676460901896,bridge
rep_001,repetition,7,14,-0.06267988681793213,bridge
rep_001,repetition,7,15,0.0,neutral
rep_001,repetition,7,16,0.0,neutral
rep_001,repetition,7,17,0.0,neutral
rep_001,repetition,7,18,0.0,neutral
rep_001,repetition,7,19,-0.06284872690836589,bridge
rep_001,repetition,7,20,0.0,neutral
rep_001,repetition,7,21,0.0,neutral
rep_001,repetition,7,22,-0.0530586838722229,bridge
rep_001,repetition,7,23,-0.06291887164115906,bridge
rep_001,repetition,8,0,0.0,neutral
rep_001,repetition,8,1,0.0,neutral
rep_001,repetition,8,2,0.0,neutral
rep_001,repetition,8,3,0.0,neutral
rep_001,repetition,8,4,0.0,neutral
rep_001,repetition,8,5,0.0,neutral
rep_001,repetition,8,6,0.0,neutral
rep_001,repetition,8,7,-0.058509369691212974,bridge
rep_001,repetition,8,8,0.0,neutral
rep_001,repetition,8,9,0.0,neutral
rep_001,repetition,8,10,0.0,neutral
rep_001,repetition,8,11,0.0,neutral
rep_001,repetition,8,12,0.0,neutral
rep_001,repetition,8,13,-0.061631232500076294,bridge
rep_001,repetition,8,14,-0.06353354454040527,bridge
rep_001,repetition,8,15,0.0,neutral
rep_001,repetition,8,16,0.0,neutral
rep_001,repetition,8,17,0.0,neutral
rep_001,repetition,8,18,-0.07575485110282898,bridge
rep_001,repetition,8,19,0.0,neutral
rep_001,repetition,8,20,-0.05607026815414429,bridge
rep_001,repetition,8,21,0.0,neutral
rep_001,repetition,8,22,-0.06040060520172119,bridge
rep_001,repetition,8,23,-0.07278903325398763,bridge
rep_001,repetition,9,0,0.0,neutral
rep_001,repetition,9,1,0.0,neutral
rep_001,repetition,9,2,0.0,neutral
rep_001,repetition,9,3,0.0,neutral
rep_001,repetition,9,4,0.0,neutral
rep_001,repetition,9,5,0.0,neutral
rep_001,repetition,9,6,0.0,neutral
rep_001,repetition,9,7,-0.06430086493492126,bridge
rep_001,repetition,9,8,0.0,neutral
rep_001,repetition,9,9,0.0,neutral
rep_001,repetition,9,10,0.0,neutral
rep_001,repetition,9,11,0.0,neutral
rep_001,repetition,9,12,0.0,neutral
rep_001,repetition,9,13,0.0,neutral
rep_001,repetition,9,14,0.0,neutral
rep_001,repetition,9,15,-0.05986976623535156,bridge
rep_001,repetition,9,16,0.0,neutral
rep_001,repetition,9,17,-0.016984562079111726,neutral
rep_001,repetition,9,18,0.0,neutral
rep_001,repetition,9,19,0.0,neutral
rep_001,repetition,9,20,0.0,neutral
rep_001,repetition,9,21,0.0,neutral
rep_001,repetition,9,22,0.0,neutral
rep_001,repetition,9,23,-0.06616801023483276,bridge
rep_001,repetition,10,0,0.0,neutral
rep_001,repetition,10,1,-0.06960240006446838,bridge
rep_001,repetition,10,2,0.0,neutral
rep_001,repetition,10,3,0.0,neutral
rep_001,repetition,10,4,0.0,neutral
rep_001,repetition,10,5,0.0,neutral
rep_001,repetition,10,6,0.0,neutral
rep_001,repetition,10,7,0.0,neutral
rep_001,repetition,10,8,0.0,neutral
rep_001,repetition,10,9,0.0,neutral
rep_001,repetition,10,10,0.0,neutral
rep_001,repetition,10,11,0.0,neutral
rep_001,repetition,10,12,-0.1123155802488327,bridge
rep_001,repetition,10,13,-0.07377739747365315,bridge
rep_001,repetition,10,14,0.0,neutral
rep_001,repetition,10,15,0.0,neutral
rep_001,repetition,10,16,0.0,neutral
rep_001,repetition,10,17,0.0,neutral
rep_001,repetition,10,18,-0.07370203733444214,bridge
rep_001,repetition,10,19,0.0,neutral
rep_001,repetition,10,20,0.0,neutral
rep_001,repetition,10,21,-0.08507055044174194,bridge
rep_001,repetition,10,22,0.0,neutral
rep_001,repetition,10,23,-0.05203133821487427,bridge
rep_001,repetition,11,0,0.0,neutral
rep_001,repetition,11,1,0.0,neutral
rep_001,repetition,11,2,0.0,neutral
rep_001,repetition,11,3,0.0,neutral
rep_001,repetition,11,4,0.0,neutral
rep_001,repetition,11,5,-0.058082371950149536,bridge
rep_001,repetition,11,6,0.0,neutral
rep_001,repetition,11,7,0.0,neutral
rep_001,repetition,11,8,0.0,neutral
rep_001,repetition,11,9,-0.06182112296422323,bridge
rep_001,repetition,11,10,-0.05740201473236084,bridge
rep_001,repetition,11,11,0.0,neutral
rep_001,repetition,11,12,0.0,neutral
rep_001,repetition,11,13,0.0,neutral
rep_001,repetition,11,14,0.0,neutral
rep_001,repetition,11,15,0.0,neutral
rep_001,repetition,11,16,0.0,neutral
rep_001,repetition,11,17,0.0,neutral
rep_001,repetition,11,18,0.0,neutral
rep_001,repetition,11,19,0.0,neutral
rep_001,repetition,11,20,0.0,neutral
rep_001,repetition,11,21,0.0,neutral
rep_001,repetition,11,22,0.0,neutral
rep_001,repetition,11,23,0.0,neutral
rep_001,repetition,12,0,-0.05661088228225708,bridge
rep_001,repetition,12,1,0.0,neutral
rep_001,repetition,12,2,0.0,neutral
rep_001,repetition,12,3,0.043286919593811035,cone
rep_001,repetition,12,4,0.0,neutral
rep_001,repetition,12,5,0.0,neutral
rep_001,repetition,12,6,0.0,neutral
rep_001,repetition,12,7,0.0,neutral
rep_001,repetition,12,8,0.0,neutral
rep_001,repetition,12,9,0.0,neutral
rep_001,repetition,12,10,0.0,neutral
rep_001,repetition,12,11,0.0,neutral
rep_001,repetition,12,12,0.0,neutral
rep_001,repetition,12,13,0.0,neutral
rep_001,repetition,12,14,0.0,neutral
rep_001,repetition,12,15,0.0,neutral
rep_001,repetition,12,16,0.0,neutral
rep_001,repetition,12,17,0.0,neutral
rep_001,repetition,12,18,-0.07897257804870605,bridge
rep_001,repetition,12,19,0.0,neutral
rep_001,repetition,12,20,0.0,neutral
rep_001,repetition,12,21,0.0,neutral
rep_001,repetition,12,22,0.0,neutral
rep_001,repetition,12,23,0.0,neutral
rep_001,repetition,13,0,0.0,neutral
rep_001,repetition,13,1,0.0,neutral
rep_001,repetition,13,2,0.0,neutral
rep_001,repetition,13,3,0.0,neutral
rep_001,repetition,13,4,0.0,neutral
rep_001,repetition,13,5,0.0,neutral
rep_001,repetition,13,6,0.0,neutral
rep_001,repetition,13,7,0.0,neutral
rep_001,repetition,13,8,0.0,neutral
rep_001,repetition,13,9,-0.05321323871612549,bridge
rep_001,repetition,13,10,0.0,neutral
rep_001,repetition,13,11,-0.07027584314346313,bridge
rep_001,repetition,13,12,0.0,neutral
rep_001,repetition,13,13,0.0,neutral
rep_001,repetition,13,14,-0.061447858810424805,bridge
rep_001,repetition,13,15,-0.0511665940284729,bridge
rep_001,repetition,13,16,0.0,neutral
rep_001,repetition,13,17,-0.06023460626602173,bridge
rep_001,repetition,13,18,-0.06021676957607269,bridge
rep_001,repetition,13,19,-0.07100470860799153,bridge
rep_001,repetition,13,20,-0.05972172816594442,bridge
rep_001,repetition,13,21,0.0,neutral
rep_001,repetition,13,22,0.0,neutral
rep_001,repetition,13,23,0.0,neutral
rep_001,repetition,14,0,0.013148784637451172,neutral
rep_001,repetition,14,1,0.017538905143737793,neutral
rep_001,repetition,14,2,-0.08223211765289307,bridge
rep_001,repetition,14,3,0.0,neutral
rep_001,repetition,14,4,0.0,neutral
rep_001,repetition,14,5,0.0,neutral
rep_001,repetition,14,6,0.0,neutral
rep_001,repetition,14,7,0.0,neutral
rep_001,repetition,14,8,0.0,neutral
rep_001,repetition,14,9,0.0,neutral
rep_001,repetition,14,10,0.0,neutral
rep_001,repetition,14,11,-0.06188392639160156,bridge
rep_001,repetition,14,12,-0.06285493075847626,bridge
rep_001,repetition,14,13,-0.058153510093688965,bridge
rep_001,repetition,14,14,0.0,neutral
rep_001,repetition,14,15,-0.09705322980880737,bridge
rep_001,repetition,14,16,0.0,neutral
rep_001,repetition,14,17,0.0,neutral
rep_001,repetition,14,18,0.0,neutral
rep_001,repetition,14,19,0.0,neutral
rep_001,repetition,14,20,0.0,neutral
rep_001,repetition,14,21,-0.07434405883153279,bridge
rep_001,repetition,14,22,0.0,neutral
rep_001,repetition,14,23,0.0,neutral
rep_001,repetition,15,0,0.0,neutral
rep_001,repetition,15,1,0.0,neutral
rep_001,repetition,15,2,0.0,neutral
rep_001,repetition,15,3,0.0,neutral
rep_001,repetition,15,4,0.0,neutral
rep_001,repetition,15,5,0.0,neutral
rep_001,repetition,15,6,0.0,neutral
rep_001,repetition,15,7,-0.07079233229160309,bridge
rep_001,repetition,15,8,0.0,neutral
rep_001,repetition,15,9,0.0,neutral
rep_001,repetition,15,10,-0.05465805530548096,bridge
rep_001,repetition,15,11,0.0,neutral
rep_001,repetition,15,12,-0.06261834502220154,bridge
rep_001,repetition,15,13,0.0,neutral
rep_001,repetition,15,14,0.0,neutral
rep_001,repetition,15,15,-0.07655426859855652,bridge
rep_001,repetition,15,16,-0.06963902711868286,bridge
rep_001,repetition,15,17,0.0037792835916791584,neutral
rep_001,repetition,15,18,0.0,neutral
rep_001,repetition,15,19,0.0,neutral
rep_001,repetition,15,20,0.0,neutral
rep_001,repetition,15,21,0.0,neutral
rep_001,repetition,15,22,0.0,neutral
rep_001,repetition,15,23,0.0,neutral
rep_001,repetition,16,0,-0.08448425928751628,bridge
rep_001,repetition,16,1,-0.05297118425369263,bridge
rep_001,repetition,16,2,-0.08139407634735107,bridge
rep_001,repetition,16,3,0.0,neutral
rep_001,repetition,16,4,-0.0419694185256958,bridge
rep_001,repetition,16,5,0.0,neutral
rep_001,repetition,16,6,0.0,neutral
rep_001,repetition,16,7,0.0,neutral
rep_001,repetition,16,8,0.0,neutral
rep_001,repetition,16,9,0.0,neutral
rep_001,repetition,16,10,0.0,neutral
rep_001,repetition,16,11,0.0,neutral
rep_001,repetition,16,12,0.0,neutral
rep_001,repetition,16,13,0.0,neutral
rep_001,repetition,16,14,0.0,neutral
rep_001,repetition,16,15,0.0,neutral
rep_001,repetition,16,16,0.0,neutral
rep_001,repetition,16,17,0.0,neutral
rep_001,repetition,16,18,-0.06075558066368103,bridge
rep_001,repetition,16,19,0.0,neutral
rep_001,repetition,16,20,0.0,neutral
rep_001,repetition,16,21,0.0,neutral
rep_001,repetition,16,22,0.0,neutral
rep_001,repetition,16,23,0.0,neutral
rep_001,repetition,17,0,0.0,neutral
rep_001,repetition,17,1,0.0,neutral
rep_001,repetition,17,2,0.0,neutral
rep_001,repetition,17,3,-0.07909980416297913,bridge
rep_001,repetition,17,4,-0.07061314582824707,bridge
rep_001,repetition,17,5,0.0,neutral
rep_001,repetition,17,6,0.0,neutral
rep_001,repetition,17,7,0.0,neutral
rep_001,repetition,17,8,0.0,neutral
rep_001,repetition,17,9,0.0,neutral
rep_001,repetition,17,10,0.0,neutral
rep_001,repetition,17,11,0.0,neutral
rep_001,repetition,17,12,0.0,neutral
rep_001,repetition,17,13,0.0,neutral
rep_001,repetition,17,14,0.0,neutral
rep_001,repetition,17,15,0.0,neutral
rep_001,repetition,17,16,0.0,neutral
rep_001,repetition,17,17,0.0,neutral
rep_001,repetition,17,18,0.0,neutral
rep_001,repetition,17,19,0.0,neutral
rep_001,repetition,17,20,-0.05167263746261597,bridge
rep_001,repetition,17,21,0.0,neutral
rep_001,repetition,17,22,-0.08314891159534454,bridge
rep_001,repetition,17,23,-0.06601089239120483,bridge
rep_001,repetition,18,0,0.0,neutral
rep_001,repetition,18,1,0.0,neutral
rep_001,repetition,18,2,0.0,neutral
rep_001,repetition,18,3,0.0,neutral
rep_001,repetition,18,4,0.0,neutral
rep_001,repetition,18,5,-0.05608189105987549,bridge
rep_001,repetition,18,6,-0.09345921874046326,bridge
rep_001,repetition,18,7,0.0,neutral
rep_001,repetition,18,8,0.0,neutral
rep_001,repetition,18,9,0.0,neutral
rep_001,repetition,18,10,0.0,neutral
rep_001,repetition,18,11,0.0,neutral
rep_001,repetition,18,12,0.0,neutral
rep_001,repetition,18,13,0.0,neutral
rep_001,repetition,18,14,0.0,neutral
rep_001,repetition,18,15,0.0,neutral
rep_001,repetition,18,16,-0.061389803886413574,bridge
rep_001,repetition,18,17,0.0,neutral
rep_001,repetition,18,18,0.0,neutral
rep_001,repetition,18,19,0.0,neutral
rep_001,repetition,18,20,0.072509765625,cone
rep_001,repetition,18,21,-0.0589996874332428,bridge
rep_001,repetition,18,22,-0.09153419733047485,bridge
rep_001,repetition,18,23,0.0,neutral
rep_001,repetition,19,0,0.0,neutral
rep_001,repetition,19,1,0.0,neutral
rep_001,repetition,19,2,0.0,neutral
rep_001,repetition,19,3,0.0,neutral
rep_001,repetition,19,4,-0.066046804189682,bridge
rep_001,repetition,19,5,-0.06891727447509766,bridge
rep_001,repetition,19,6,0.0,neutral
rep_001,repetition,19,7,0.0,neutral
rep_001,repetition,19,8,0.09619140625,cone
rep_001,repetition,19,9,-0.058594971895217896,bridge
rep_001,repetition,19,10,-0.08581316471099854,bridge
rep_001,repetition,19,11,-0.08248406648635864,bridge
rep_001,repetition,19,12,0.0,neutral
rep_001,repetition,19,13,-0.07289262612660725,bridge
rep_001,repetition,19,14,0.0,neutral
rep_001,repetition,19,15,-0.05663353204727173,bridge
rep_001,repetition,19,16,-0.07077068090438843,bridge
rep_001,repetition,19,17,0.0,neutral
rep_001,repetition,19,18,0.0,neutral
rep_001,repetition,19,19,0.0,neutral
rep_001,repetition,19,20,0.0,neutral
rep_001,repetition,19,21,0.0,neutral
rep_001,repetition,19,22,0.0,neutral
rep_001,repetition,19,23,0.0,neutral
rep_001,repetition,20,0,0.0,neutral
rep_001,repetition,20,1,-0.0618097186088562,bridge
rep_001,repetition,20,2,0.0,neutral
rep_001,repetition,20,3,0.0,neutral
rep_001,repetition,20,4,0.0,neutral
rep_001,repetition,20,5,-0.06273326277732849,bridge
rep_001,repetition,20,6,-0.05692267417907715,bridge
rep_001,repetition,20,7,-0.06050319671630859,bridge
rep_001,repetition,20,8,0.0,neutral
rep_001,repetition,20,9,0.0,neutral
rep_001,repetition,20,10,0.0,neutral
rep_001,repetition,20,11,0.0,neutral
rep_001,repetition,20,12,0.0,neutral
rep_001,repetition,20,13,-0.05051320791244507,bridge
rep_001,repetition,20,14,0.0,neutral
rep_001,repetition,20,15,-0.05197936296463013,bridge
rep_001,repetition,20,16,0.0,neutral
rep_001,repetition,20,17,0.0,neutral
rep_001,repetition,20,18,0.0,neutral
rep_001,repetition,20,19,0.0,neutral
rep_001,repetition,20,20,0.0,neutral
rep_001,repetition,20,21,0.0,neutral
rep_001,repetition,20,22,0.0,neutral
rep_001,repetition,20,23,-0.05035054683685303,bridge
rep_001,repetition,21,0,-0.08420160412788391,bridge
rep_001,repetition,21,1,-0.06944108009338379,bridge
rep_001,repetition,21,2,-0.08248734474182129,bridge
rep_001,repetition,21,3,0.0,neutral
rep_001,repetition,21,4,0.0,neutral
rep_001,repetition,21,5,0.0,neutral
rep_001,repetition,21,6,-0.08433401584625244,bridge
rep_001,repetition,21,7,0.0,neutral
rep_001,repetition,21,8,-0.06661111116409302,bridge
rep_001,repetition,21,9,0.0,neutral
rep_001,repetition,21,10,-0.05828899145126343,bridge
rep_001,repetition,21,11,-0.07558226585388184,bridge
rep_001,repetition,21,12,0.0,neutral
rep_001,repetition,21,13,0.0,neutral
rep_001,repetition,21,14,0.0,neutral
rep_001,repetition,21,15,-0.09805883963902791,bridge
rep_001,repetition,21,16,0.0,neutral
rep_001,repetition,21,17,-0.10183870792388916,bridge
rep_001,repetition,21,18,-0.06450504064559937,bridge
rep_001,repetition,21,19,-0.06423521041870117,bridge
rep_001,repetition,21,20,-0.06493401527404785,bridge
rep_001,repetition,21,21,-0.06646284461021423,bridge
rep_001,repetition,21,22,0.0,neutral
rep_001,repetition,21,23,-0.06740731000900269,bridge
rep_001,repetition,22,0,-0.07475310564041138,bridge
rep_001,repetition,22,1,-0.051210492849349976,bridge
rep_001,repetition,22,2,-0.07923093438148499,bridge
rep_001,repetition,22,3,-0.05359387397766113,bridge
rep_001,repetition,22,4,0.0,neutral
rep_001,repetition,22,5,0.0,neutral
rep_001,repetition,22,6,0.0,neutral
rep_001,repetition,22,7,0.0,neutral
rep_001,repetition,22,8,0.0,neutral
rep_001,repetition,22,9,0.0,neutral
rep_001,repetition,22,10,-0.07290422916412354,bridge
rep_001,repetition,22,11,-0.06435433030128479,bridge
rep_001,repetition,22,12,-0.06436866521835327,bridge
rep_001,repetition,22,13,0.0,neutral
rep_001,repetition,22,14,0.0,neutral
rep_001,repetition,22,15,-0.05779457092285156,bridge
rep_001,repetition,22,16,0.0,neutral
rep_001,repetition,22,17,-0.0720355212688446,bridge
rep_001,repetition,22,18,0.0,neutral
rep_001,repetition,22,19,-0.08407032489776611,bridge
rep_001,repetition,22,20,0.0,neutral
rep_001,repetition,22,21,0.0,neutral
rep_001,repetition,22,22,0.0,neutral
rep_001,repetition,22,23,0.0,neutral
rep_001,repetition,23,0,0.0,neutral
rep_001,repetition,23,1,0.0,neutral
rep_001,repetition,23,2,0.0,neutral
rep_001,repetition,23,3,0.0,neutral
rep_001,repetition,23,4,-0.05643963813781738,bridge
rep_001,repetition,23,5,0.0,neutral
rep_001,repetition,23,6,-0.07928508520126343,bridge
rep_001,repetition,23,7,0.0,neutral
rep_001,repetition,23,8,-0.07494564851125081,bridge
rep_001,repetition,23,9,0.0,neutral
rep_001,repetition,23,10,0.0,neutral
rep_001,repetition,23,11,0.0,neutral
rep_001,repetition,23,12,0.0,neutral
rep_001,repetition,23,13,-0.058683156967163086,bridge
rep_001,repetition,23,14,0.0,neutral
rep_001,repetition,23,15,0.0,neutral
rep_001,repetition,23,16,0.0,neutral
rep_001,repetition,23,17,0.0,neutral
rep_001,repetition,23,18,0.0,neutral
rep_001,repetition,23,19,0.0,neutral
rep_001,repetition,23,20,0.0,neutral
rep_001,repetition,23,21,-0.053751349449157715,bridge
rep_001,repetition,23,22,-0.06584066152572632,bridge
rep_001,repetition,23,23,0.0,neutral
rep_001,repetition,24,0,0.0,neutral
rep_001,repetition,24,1,0.0,neutral
rep_001,repetition,24,2,0.0,neutral
rep_001,repetition,24,3,0.0,neutral
rep_001,repetition,24,4,0.0,neutral
rep_001,repetition,24,5,-0.051637470722198486,bridge
rep_001,repetition,24,6,-0.05852973461151123,bridge
rep_001,repetition,24,7,0.0,neutral
rep_001,repetition,24,8,0.0,neutral
rep_001,repetition,24,9,0.0,neutral
rep_001,repetition,24,10,0.0,neutral
rep_001,repetition,24,11,-0.059144556522369385,bridge
rep_001,repetition,24,12,0.0,neutral
rep_001,repetition,24,13,0.0,neutral
rep_001,repetition,24,14,0.0,neutral
rep_001,repetition,24,15,0.0,neutral
rep_001,repetition,24,16,-0.06207272410392761,bridge
rep_001,repetition,24,17,0.0,neutral
rep_001,repetition,24,18,-0.06581634283065796,bridge
rep_001,repetition,24,19,-0.06877690553665161,bridge
rep_001,repetition,24,20,0.012812092900276184,neutral
rep_001,repetition,24,21,-0.058810293674468994,bridge
rep_001,repetition,24,22,-0.1114434003829956,bridge
rep_001,repetition,24,23,-0.04878481229146322,bridge
rep_001,repetition,25,0,-0.056247830390930176,bridge
rep_001,repetition,25,1,0.0,neutral
rep_001,repetition,25,2,0.0,neutral
rep_001,repetition,25,3,0.0,neutral
rep_001,repetition,25,4,0.0,neutral
rep_001,repetition,25,5,0.0,neutral
rep_001,repetition,25,6,-0.05188971757888794,bridge
rep_001,repetition,25,7,0.0,neutral
rep_001,repetition,25,8,-0.060816049575805664,bridge
rep_001,repetition,25,9,0.0,neutral
rep_001,repetition,25,10,0.0,neutral
rep_001,repetition,25,11,0.0,neutral
rep_001,repetition,25,12,0.0,neutral
rep_001,repetition,25,13,0.0,neutral
rep_001,repetition,25,14,0.0,neutral
rep_001,repetition,25,15,0.0,neutral
rep_001,repetition,25,16,-0.0638430118560791,bridge
rep_001,repetition,25,17,-0.15106064081192017,bridge
rep_001,repetition,25,18,0.0,neutral
