prompt_id,category,layer,head,delta_h1,role
rep_001,repetition,2,10,0.0,neutral
rep_001,repetition,2,11,-0.05798637866973877,bridge
rep_001,repetition,2,12,0.0,neutral
rep_001,repetition,2,13,-0.05694913864135742,bridge
rep_001,repetition,2,14,0.029486099878946945,neutral
rep_001,repetition,2,15,0.0,neutral
rep_001,repetition,3,0,-0.05803379416465759,bridge
rep_001,repetition,3,1,0.0,neutral
rep_001,repetition,3,2,0.0,neutral
rep_001,repetition,3,3,0.0,neutral
rep_001,repetition,3,4,0.06591796875,cone
rep_001,repetition,3,5,5.879998207092285e-05,neutral
rep_001,repetition,3,6,0.0,neutral
rep_001,repetition,3,7,-0.09337908029556274,bridge
rep_001,repetition,3,8,0.0,neutral
rep_001,repetition,3,9,-0.05099642276763916,bridge
rep_001,repetition,3,10,0.05615234375,cone
rep_001,repetition,3,11,0.0,neutral
rep_001,repetition,3,12,0.0,neutral
rep_001,repetition,3,13,-0.05900055170059204,bridge
rep_001,repetition,3,14,0.079833984375,cone
rep_001,repetition,3,15,0.0,neutral
rep_001,repetition,4,0,0.064453125,cone
rep_001,repetition,4,1,0.0,neutral
rep_001,repetition,4,2,-0.08144935965538025,bridge
rep_001,repetition,4,3,0.0,neutral
rep_001,repetition,4,4,0.0,neutral
rep_001,repetition,4,5,-0.005937814712524414,neutral
rep_001,repetition,4,6,-0.060253262519836426,bridge
rep_001,repetition,4,7,0.0,neutral
rep_001,repetition,4,8,0.0,neutral
rep_001,repetition,4,9,0.0,neutral
rep_001,repetition,4,10,0.0,neutral
rep_001,repetition,4,11,0.0,neutral
rep_001,repetition,4,12,0.0,neutral
rep_001,repetition,4,13,0.0,neutral
rep_001,repetition,4,14,0.015185296535491943,neutral
rep_001,repetition,4,15,-0.0876205563545227,bridge
rep_001,repetition,5,0,-0.05582038561503092,bridge
rep_001,repetition,5,1,-0.020068258047103882,neutral
rep_001,repetition,5,2,0.0,neutral
rep_001,repetition,5,3,-0.0685356855392456,bridge
rep_001,repetition,5,4,0.0,neutral
rep_001,repetition,5,5,0.009791779518127444,neutral
rep_001,repetition,5,6,-0.07199180126190186,bridge
rep_001,repetition,5,7,0.0,neutral
rep_001,repetition,5,8,0.067138671875,cone
rep_001,repetition,5,9,0.0576171875,cone
rep_001,repetition,5,10,-0.06359434127807617,bridge
rep_001,repetition,5,11,-0.07444345951080322,bridge
rep_001,repetition,5,12,-0.050041139125823975,bridge
rep_001,repetition,5,13,0.0,neutral
rep_001,repetition,5,14,-0.019502827099391398,neutral
rep_001,repetition,5,15,-0.08510440587997437,bridge
rep_001,repetition,6,0,-0.08969560861587525,bridge
rep_001,repetition,6,1,-0.07476058602333069,bridge
rep_001,repetition,6,2,0.07275390625,cone
rep_001,repetition,6,3,0.0,neutral
rep_001,repetition,6,4,0.0,neutral
rep_001,repetition,6,5,-0.08724254369735718,bridge
rep_001,repetition,6,6,0.0,neutral
rep_001,repetition,6,7,0.0,neutral
rep_001,repetition,6,8,-0.056673288345336914,bridge
rep_001,repetition,6,9,0.0849609375,cone
rep_001,repetition,6,10,0.0,neutral
rep_001,repetition,6,11,-0.05510091781616211,bridge
rep_001,repetition,6,12,0.08349609375,cone
rep_001,repetition,6,13,0.0,neutral
rep_001,repetition,6,14,0.0,neutral
rep_001,repetition,6,15,0.019582688808441162,neutral
rep_001,repetition,7,0,-0.07694251338640849,bridge
rep_001,repetition,7,1,0.074951171875,cone
rep_001,repetition,7,2,-0.05750062068303426,bridge
rep_001,repetition,7,3,0.0,neutral
rep_001,repetition,7,4,-0.07424366474151611,bridge
rep_001,repetition,7,5,-0.11743605136871338,bridge
rep_001,repetition,7,6,0.0,neutral
rep_001,repetition,7,7,-0.030737425599779405,bridge
rep_001,repetition,7,8,-0.0560278594493866,bridge
rep_001,repetition,7,9,-0.06330637137095134,bridge
rep_001,repetition,7,10,0.0,neutral
rep_001,repetition,7,11,0.0,neutral
rep_001,repetition,7,12,0.0,neutral
rep_001,repetition,7,13,0.0,neutral
rep_001,repetition,7,14,-0.05986988544464111,bridge
rep_001,repetition,7,15,0.06298828125,cone
rep_001,repetition,8,0,0.0,neutral
rep_001,repetition,8,1,0.0,neutral
rep_001,repetition,8,2,-0.06296437978744507,bridge
rep_001,repetition,8,3,-0.06694763898849487,bridge
rep_001,repetition,8,4,0.0,neutral
rep_001,repetition,8,5,0.050537109375,cone
rep_001,repetition,8,6,0.0,neutral
rep_001,repetition,8,7,-0.05832719802856445,bridge
rep_001,repetition,8,8,0.0,neutral
rep_001,repetition,8,9,0.0,neutral
rep_001,repetition,8,10,0.0,neutral
rep_001,repetition,8,11,0.0,neutral
rep_001,repetition,8,12,-0.053852856159210205,bridge
rep_001,repetition,8,13,0.0,neutral
rep_001,repetition,8,14,0.0,neutral
rep_001,repetition,8,15,0.0,neutral
rep_001,repetition,9,0,0.0,neutral
rep_001,repetition,9,1,-0.07310160994529724,bridge
rep_001,repetition,9,2,-0.031504829724629715,bridge
rep_001,repetition,9,3,0.0,neutral
rep_001,repetition,9,4,0.0,neutral
rep_001,repetition,9,5,0.0,neutral
rep_001,repetition,9,6,-0.05503487586975098,bridge
rep_001,repetition,9,7,0.025600820779800415,neutral
rep_001,repetition,9,8,-0.051776885986328125,bridge
rep_001,repetition,9,9,0.060546875,cone
rep_001,repetition,9,10,0.0,neutral
rep_001,repetition,9,11,-0.057077497243881226,bridge
rep_001,repetition,9,12,0.0,neutral
rep_001,repetition,9,13,0.0,neutral
rep_001,repetition,9,14,0.0,neutral
rep_001,repetition,9,15,0.054916441440582275,cone
rep_001,repetition,10,0,0.0,neutral
rep_001,repetition,10,1,0.0030194520950317383,neutral
rep_001,repetition,10,2,0.0,neutral
rep_001,repetition,10,3,0.0,neutral
rep_001,repetition,10,4,0.0,neutral
rep_001,repetition,10,5,0.0,neutral
rep_001,repetition,10,6,0.0,neutral
rep_001,repetition,10,7,-0.06742608547210693,bridge
rep_001,repetition,10,8,-0.06333020329475403,bridge
rep_001,repetition,10,9,-0.054628193378448486,bridge
rep_001,repetition,10,10,0.0,neutral
rep_001,repetition,10,11,-0.08154873549938202,bridge
rep_001,repetition,10,12,0.0,neutral
rep_001,repetition,10,13,0.0,neutral
rep_001,repetition,10,14,-0.060459653536478676,bridge
rep_001,repetition,10,15,0.05712890625,cone
rep_001,repetition,11,0,0.0,neutral
rep_001,repetition,11,1,0.074462890625,cone
rep_001,repetition,11,2,0.023469944794972733,neutral
rep_001,repetition,11,3,0.009292032037462511,neutral
rep_001,repetition,11,4,-0.09139889478683472,bridge
rep_001,repetition,11,5,0.0,neutral
rep_001,repetition,11,6,-0.08718156814575195,bridge
rep_001,repetition,11,7,-0.0815081000328064,bridge
rep_001,repetition,11,8,-0.05836707353591919,bridge
rep_001,repetition,11,9,0.0,neutral
rep_001,repetition,11,10,-0.052092790603637695,bridge
rep_001,repetition,11,11,-0.06041060388088226,bridge
rep_001,repetition,11,12,0.0,neutral
rep_001,repetition,11,13,0.0,neutral
rep_001,repetition,11,14,0.0,neutral
rep_001,repetition,11,15,0.0,neutral
rep_001,repetition,12,0,-0.07146871089935303,bridge
rep_001,repetition,12,1,0.0,neutral
rep_001,repetition,12,2,0.0,neutral
rep_001,repetition,12,3,0.0,neutral
rep_001,repetition,12,4,0.0,neutral
rep_001,repetition,12,5,0.0,neutral
rep_001,repetition,12,6,-0.01401142279307048,neutral
rep_001,repetition,12,7,0.0,neutral
rep_001,repetition,12,8,0.0,neutral
rep_001,repetition,12,9,-0.0972124457359314,bridge
rep_001,repetition,12,10,0.0,neutral
rep_001,repetition,12,11,-0.07974791526794434,bridge
rep_001,repetition,12,12,-0.06563824415206909,bridge
rep_001,repetition,12,13,0.04041016598542531,cone
rep_001,repetition,12,14,-0.07698863744735718,bridge
rep_001,repetition,12,15,0.0,neutral
rep_001,repetition,13,0,0.015021741390228271,neutral
rep_001,repetition,13,1,-0.05177807807922363,bridge
rep_001,repetition,13,2,0.0004767477512359619,neutral
rep_001,repetition,13,3,-0.007568907737731931,neutral
rep_001,repetition,13,4,-0.060875505208969116,bridge
rep_001,repetition,13,5,0.0,neutral
rep_001,repetition,13,6,0.0,neutral
rep_001,repetition,13,7,0.0,neutral
rep_001,repetition,13,8,-0.051337242126464844,bridge
rep_001,repetition,13,9,0.0,neutral
rep_001,repetition,13,10,-0.0777820348739624,bridge
rep_001,repetition,13,11,-0.06993794441223145,bridge
rep_001,repetition,13,12,0.0,neutral
rep_001,repetition,13,13,0.0,neutral
rep_001,repetition,13,14,0.0038577020168304443,neutral
rep_001,repetition,13,15,-0.06991195678710938,bridge
rep_001,repetition,14,0,-0.05474695563316345,bridge
rep_001,repetition,14,1,-0.09680980443954468,bridge
rep_001,repetition,14,2,0.06591796875,cone
rep_001,repetition,14,3,0.0,neutral
rep_001,repetition,14,4,0.0,neutral
rep_001,repetition,14,5,0.0,neutral
rep_001,repetition,14,6,-0.056757330894470215,bridge
rep_001,repetition,14,7,-0.05751615762710571,bridge
rep_001,repetition,14,8,0.0,neutral
rep_001,repetition,14,9,0.0,neutral
rep_001,repetition,14,10,0.06982421875,cone
rep_001,repetition,14,11,0.09513346354166667,cone
rep_001,repetition,14,12,0.011715754866600037,neutral
rep_001,repetition,14,13,0.07257512211799622,cone
rep_001,repetition,14,14,0.0,neutral
rep_001,repetition,14,15,-0.06844407320022583,bridge
rep_001,repetition,15,0,0.0,neutral
rep_001,repetition,15,1,0.0556640625,cone
rep_001,repetition,15,2,0.027078344140733998,neutral
rep_001,repetition,15,3,-0.0681963562965393,bridge
rep_001,repetition,15,4,-0.06862714886665344,bridge
rep_001,repetition,15,5,0.0,neutral
rep_001,repetition,15,6,0.0830078125,cone
rep_001,repetition,15,7,-0.006175726652145386,neutral
rep_001,repetition,15,8,0.0576171875,cone
rep_001,repetition,15,9,-0.0012886524200439453,neutral
rep_001,repetition,15,10,-0.08011448383331299,bridge
rep_001,repetition,15,11,-0.0564349889755249,bridge
rep_001,repetition,15,12,-0.0723656415939331,bridge
rep_001,repetition,15,13,-0.021248808928898397,neutral
rep_001,repetition,15,14,0.0,neutral
rep_001,repetition,15,15,0.0,neutral
rep_001,repetition,16,0,0.016304492950439453,neutral
rep_001,repetition,16,1,0.0,neutral
rep_001,repetition,16,2,-0.06266996264457703,bridge
rep_001,repetition,16,3,-0.0013443231582641602,neutral
rep_001,repetition,16,4,0.0,neutral
rep_001,repetition,16,5,0.0,neutral
rep_001,repetition,16,6,-0.07515535354614258,bridge
rep_001,repetition,16,7,0.0,neutral
rep_001,repetition,16,8,0.0,neutral
rep_001,repetition,16,9,0.0,neutral
rep_001,repetition,16,10,-0.04008403420448303,bridge
rep_001,repetition,16,11,0.0,neutral
rep_001,repetition,16,12,0.0,neutral
rep_001,repetition,16,13,-0.06355481147766114,bridge
rep_001,repetition,16,14,-0.07061761617660522,bridge
rep_001,repetition,16,15,-0.060443878173828125,bridge
rep_001,repetition,17,0,-0.0757010817527771,bridge
rep_001,repetition,17,1,0.0,neutral
rep_001,repetition,17,2,-0.0711103081703186,bridge
rep_001,repetition,17,3,0.0,neutral
rep_001,repetition,17,4,-0.1022496223449707,bridge
rep_001,repetition,17,5,-0.01076730092366536,neutral
rep_001,repetition,17,6,0.0,neutral
rep_001,repetition,17,7,0.0,neutral
rep_001,repetition,17,8,0.0,neutral
rep_001,repetition,17,9,-0.06540242830912273,bridge
rep_001,repetition,17,10,0.0,neutral
rep_001,repetition,17,11,0.01840829849243164,neutral
rep_001,repetition,17,12,0.0,neutral
rep_001,repetition,17,13,0.0,neutral
rep_001,repetition,17,14,-0.05852454900741577,bridge
rep_001,repetition,17,15,0.0,neutral
rep_001,repetition,18,0,0.0,neutral
rep_001,repetition,18,1,0.0,neutral
rep_001,repetition,18,2,0.0,neutral
rep_001,repetition,18,3,-0.11883121728897095,bridge
rep_001,repetition,18,4,-0.08026927709579468,bridge
rep_001,repetition,18,5,-0.006574937275477824,neutral
rep_001,repetition,18,6,0.0,neutral
rep_001,repetition,18,7,-0.06730338931083679,bridge
rep_001,repetition,18,8,-0.05392330884933472,bridge
rep_001,repetition,18,9,-0.10022038221359253,bridge
rep_001,repetition,18,10,0.0,neutral
rep_001,repetition,18,11,0.0001354813575744629,neutral
rep_001,repetition,18,12,-0.08475053310394287,bridge
rep_001,repetition,18,13,0.0,neutral
rep_001,repetition,18,14,0.056884765625,cone
rep_001,repetition,18,15,-0.06556767225265503,bridge
rep_001,repetition,19,0,-0.07123865683873494,bridge
rep_001,repetition,19,1,0.05126953125,cone
rep_001,repetition,19,2,0.0,neutral
rep_001,repetition,19,3,0.0,neutral
rep_001,repetition,19,4,0.0,neutral
rep_001,repetition,19,5,0.0,neutral
rep_001,repetition,19,6,0.05810546875,cone
rep_001,repetition,19,7,0.0,neutral
rep_001,repetition,19,8,-0.08808636665344238,bridge
rep_001,repetition,19,9,0.0,neutral
rep_001,repetition,19,10,0.0,neutral
rep_001,repetition,19,11,0.0,neutral
rep_001,repetition,19,12,0.0,neutral
rep_001,repetition,19,13,0.0,neutral
rep_001,repetition,19,14,0.0,neutral
rep_001,repetition,19,15,-0.06201687455177307,bridge
rep_001,repetition,20,0,-0.007130861282348633,neutral
rep_001,repetition,20,1,0.010870665311813354,neutral
rep_001,repetition,20,2,0.0,neutral
rep_001,repetition,20,3,0.0,neutral
rep_001,repetition,20,4,0.0,neutral
rep_001,repetition,20,5,0.0,neutral
rep_001,repetition,20,6,0.0,neutral
rep_001,repetition,20,7,0.0,neutral
rep_001,repetition,20,8,-0.09418904781341553,bridge
rep_001,repetition,20,9,0.0006182491779327393,neutral
rep_001,repetition,20,10,-0.05947136878967285,bridge
rep_001,repetition,20,11,0.0,neutral
rep_001,repetition,20,12,0.0,neutral
rep_001,repetition,20,13,-0.06888443231582642,bridge
rep_001,repetition,20,14,-0.06715017557144165,bridge
rep_001,repetition,20,15,0.0,neutral
rep_001,repetition,21,0,0.0,neutral
rep_001,repetition,21,1,0.0,neutral
rep_001,repetition,21,2,0.0,neutral
rep_001,repetition,21,3,0.0,neutral
rep_001,repetition,21,4,0.0,neutral
rep_001,repetition,21,5,0.0,neutral
rep_001,repetition,21,6,0.0,neutral
rep_001,repetition,21,7,0.007220029830932617,neutral
rep_001,repetition,21,8,0.0,neutral
rep_001,repetition,21,9,-0.005810916423797607,neutral
rep_001,repetition,21,10,0.0,neutral
rep_001,repetition,21,11,0.0,neutral
rep_001,repetition,21,12,0.0,neutral
rep_001,repetition,21,13,0.0,neutral
rep_001,repetition,21,14,0.0,neutral
rep_001,repetition,21,15,-0.058351755142211914,bridge
rep_001,repetition,22,0,0.0,neutral
rep_001,repetition,22,1,-0.0024892687797546387,neutral
rep_001,repetition,22,2,-0.01526707410812378,neutral
rep_001,repetition,22,3,-0.016925593217213944,neutral
rep_001,repetition,22,4,0.0,neutral
rep_001,repetition,22,5,-0.05134519934654236,bridge
rep_001,repetition,22,6,-0.0782424012819926,bridge
rep_001,repetition,22,7,0.0,neutral
rep_001,repetition,22,8,0.0,neutral
rep_001,repetition,22,9,0.000279843807220459,neutral
rep_001,repetition,22,10,0.0,neutral
rep_001,repetition,22,11,-0.05863314867019653,bridge
rep_001,repetition,22,12,-0.05521649122238159,bridge
rep_001,repetition,22,13,0.0,neutral
rep_001,repetition,22,14,-0.05031388998031616,bridge
rep_001,repetition,22,15,0.0,neutral
rep_001,repetition,23,0,0.0,neutral
rep_001,repetition,23,1,0.0,neutral
rep_001,repetition,23,2,0.0,neutral
rep_001,repetition,23,3,-0.05299943685531616,bridge
rep_001,repetition,23,4,0.0,neutral
rep_001,repetition,23,5,-0.050733089447021484,bridge
rep_001,repetition,23,6,0.0,neutral
rep_001,repetition,23,7,0.0,neutral
rep_001,repetition,23,8,0.0,neutral
rep_001,repetition,23,9,-0.062249183654785156,bridge
rep_001,repetition,23,10,0.0,neutral
rep_001,repetition,23,11,0.0,neutral
rep_001,repetition,23,12,0.005421966314315796,neutral
rep_001,repetition,23,13,0.0,neutral
rep_001,repetition,23,14,0.0,neutral
rep_001,repetition,23,15,-0.06202620267868042,bridge
rep_001,repetition,24,0,-0.006761431694030762,neutral
rep_001,repetition,24,1,0.0,neutral
rep_001,repetition,24,2,-0.06725949048995972,bridge
rep_001,repetition,24,3,0.0,neutral
rep_001,repetition,24,4,-0.050223350524902344,bridge
rep_001,repetition,24,5,0.0,neutral
rep_001,repetition,24,6,0.0,neutral
rep_001,repetition,24,7,0.0,neutral
rep_001,repetition,24,8,0.0,neutral
rep_001,repetition,24,9,-0.07859998941421509,bridge
rep_001,repetition,24,10,-0.01002057790756225,neutral
rep_001,repetition,24,11,0.0,neutral
rep_001,repetition,24,12,0.0,neutral
rep_001,repetition,24,13,0.0,neutral
rep_001,repetition,24,14,0.0,neutral
rep_001,repetition,24,15,0.1279296875,cone
rep_001,repetition,25,0,0.0,neutral
rep_001,repetition,25,1,0.0,neutral
rep_001,repetition,25,2,0.0,neutral
rep_001,repetition,25,3,0.0,neutral
rep_001,repetition,25,4,-0.06549561023712158,bridge
rep_001,repetition,25,5,-0.0808916687965393,bridge
rep_001,repetition,25,6,0.0,neutral
rep_001,repetition,25,7,0.0,neutral
rep_001,repetition,25,8,0.0,neutral
rep_001,repetition,25,9,-0.05496025085449219,bridge
rep_001,repetition,25,10,-0.015752241015434265,neutral
rep_001,repetition,25,11,0.0,neutral
rep_001,repetition,25,12,-0.07019728422164917,bridge
rep_001,repetition,25,13,-0.022273114749363485,neutral
rep_001,repetition,25,14,0.0,neutral
rep_001,repetition,25,15,-0.09660122394561768,bridge
rep_001,repetition,26,0,-0.0560835599899292,bridge
rep_001,repetition,26,1,-0.05483531951904297,bridge
rep_001,repetition,26,2,0.0,neutral
rep_001,repetition,26,3,0.0,neutral
rep_001,repetition,26,4,-0.05142009258270264,bridge
rep_001,repetition,26,5,0.0,neutral
rep_001,repetition,26,6,-0.05918550491333008,bridge
rep_001,repetition,26,7,0.0,neutral
rep_001,repetition,26,8,0.0,neutral
rep_001,repetition,26,9,0.086181640625,cone
rep_001,repetition,26,10,0.0,neutral
rep_001,repetition,26,11,-0.026903390884399414,neutral
rep_001,repetition,26,12,-0.060182531674702965,bridge
rep_001,repetition,26,13,0.0,neutral
rep_001,repetition,26,14,0.0,neutral
rep_001,repetition,26,15,-0.05197751522064209,bridge
rep_001,repetition,27,0,0.0,neutral
rep_001,repetition,27,1,0.0,neutral
rep_001,repetition,27,2,0.0748291015625,cone
rep_001,repetition,27,3,0.0,neutral
rep_001,repetition,27,4,0.0,neutral
rep_001,repetition,27,5,0.0,neutral
rep_001,repetition,27,6,-0.09999382495880127,bridge
rep_001,repetition,27,7,-0.09296545386314392,bridge
rep_001,repetition,27,8,0.0595703125,cone
rep_001,repetition,27,9,-1.5616416931152344e-05,neutral
rep_001,repetition,27,10,0.0,neutral
rep_001,repetition,27,11,0.0,neutral
rep_001,repetition,27,12,0.0,neutral
rep_001,repetition,27,13,0.0,neutral
rep_001,repetition,27,14,0.0,neutral
rep_001,repetition,27,15,0.0,neutral
rep_001,repetition,28,0,0.0,neutral
rep_001,repetition,28,1,0.0,neutral
rep_001,repetition,28,2,-0.05637165904045105,bridge
rep_001,repetition,28,3,-0.0576468308766683,bridge
rep_001,repetition,28,4,0.0,neutral
rep_001,repetition,28,5,-0.050868988037109375,bridge
rep_001,repetition,28,6,-0.05201977491378784,bridge
rep_001,repetition,28,7,0.0,neutral
rep_001,repetition,28,8,-0.05971440672874451,bridge
rep_001,repetition,28,9,-0.06242811679840088,bridge
rep_001,repetition,28,10,0.0,neutral
rep_001,repetition,28,11,0.0,neutral
rep_001,repetition,28,12,0.06751194596290588,cone
rep_001,repetition,28,13,-0.056668877601623535,bridge
rep_001,repetition,28,14,0.0,neutral
rep_001,repetition,28,15,0.0,neutral
rep_001,repetition,29,0,-7.023413976028903e-06,neutral
rep_001,repetition,29,1,0.0,neutral
rep_001,repetition,29,2,0.0,neutral
rep_001,repetition,29,3,0.0,neutral
rep_001,repetition,29,4,0.0,neutral
rep_001,repetition,29,5,0.0858461856842041,cone
rep_001,repetition,29,6,-0.05294686555862427,bridge
rep_001,repetition,29,7,0.0,neutral
rep_001,repetition,29,8,0.0,neutral
rep_001,repetition,29,9,-0.051774442195892334,bridge
rep_001,repetition,29,10,-0.06266170740127563,bridge
rep_001,repetition,29,11,-0.10618376731872559,bridge
rep_001,repetition,29,12,0.0,neutral
rep_001,repetition,29,13,-0.052083730697631836,bridge
rep_001,repetition,29,14,0.0,neutral
rep_001,repetition,29,15,-0.07148200273513794,bridge
rep_001,repetition,30,0,-0.05622313419977824,bridge
rep_001,repetition,30,1,-0.05050688982009888,bridge
rep_001,repetition,30,2,-0.08028620481491089,bridge
rep_001,repetition,30,3,-0.09089311957359314,bridge
rep_001,repetition,30,4,-0.07458662986755371,bridge
rep_001,repetition,30,5,0.0,neutral
rep_001,repetition,30,6,0.06884765625,cone
rep_001,repetition,30,7,0.0,neutral
rep_001,repetition,30,8,-0.07332923014958699,bridge
rep_001,repetition,30,9,0.0,neutral
rep_001,repetition,30,10,0.0,neutral
rep_001,repetition,30,11,0.0,neutral
rep_001,repetition,30,12,0.0,neutral
rep_001,repetition,30,13,-0.05128508806228638,bridge
rep_001,repetition,30,14,0.0,neutral
rep_001,repetition,30,15,-0.05827069282531738,bridge
rep_001,repetition,31,0,0.0,neutral
rep_001,repetition,31,1,0.0,neutral
rep_001,repetition,31,2,0.0,neutral
rep_001,repetition,31,3,-0.062339961528778076,bridge
rep_001,repetition,31,4,0.0,neutral
rep_001,repetition,31,5,0.0,neutral
rep_001,repetition,31,6,0.0,neutral
rep_001,repetition,31,7,0.0,neutral
rep_001,repetition,31,8,0.0537109375,cone
rep_001,repetition,31,9,0.0,neutral
rep_001,repetition,31,10,-0.06040734052658081,bridge
rep_001,repetition,31,11,0.0,neutral
rep_001,repetition,31,12,0.0,neutral
rep_001,repetition,31,13,0.0,neutral
rep_001,repetition,31,14,0.0,neutral
rep_001,repetition,31,15,-0.055370181798934937,bridge
rep_001,repetition,32,0,-0.07633209228515625,bridge
rep_001,repetition,32,1,-0.10017815232276917,bridge
rep_001,repetition,32,2,0.0,neutral
rep_001,repetition,32,3,-0.058137089014053345,bridge
rep_001,repetition,32,4,-0.07643088698387146,bridge
rep_001,repetition,32,5,-0.07739770412445068,bridge
rep_001,repetition,32,6,-0.05827450752258301,bridge
rep_001,repetition,32,7,0.0,neutral
rep_001,repetition,32,8,0.0,neutral
rep_001,repetition,32,9,0.0,neutral
rep_001,repetition,32,10,0.0,neutral
rep_001,repetition,32,11,0.0556640625,cone
rep_001,repetition,32,12,0.0,neutral
rep_001,repetition,32,13,-0.05123293399810791,bridge
rep_001,repetition,32,14,0.0,neutral
rep_001,repetition,32,15,0.0,neutral
rep_001,repetition,33,0,0.0,neutral
rep_001,repetition,33,1,0.0,neutral
rep_001,repetition,33,2,0.0,neutral
rep_001,repetition,33,3,0.0,neutral
rep_001,repetition,33,4,-0.03424838781356812,bridge
rep_001,repetition,33,5,0.0,neutral
rep_001,repetition,33,6,0.0,neutral
rep_001,repetition,33,7,-0.06903213262557983,bridge
rep_001,repetition,33,8,0.0,neutral
rep_001,repetition,33,9,0.0,neutral
rep_001,repetition,33,10,0.0,neutral
rep_001,repetition,33,11,0.0,neutral
rep_001,repetition,33,12,0.0,neutral
rep_001,repetition,33,13,0.0,neutral
rep_001,repetition,33,14,0.0,neutral
rep_001,repetition,33,15,0.0,neutral
rep_001,repetition,34,0,0.0,neutral
rep_001,repetition,34,1,0.0,neutral
rep_001,repetition,34,2,0.0,neutral
rep_001,repetition,34,3,0.0,neutral
rep_001,repetition,34,4,0.0,neutral
rep_001,repetition,34,5,0.0771484375,cone
rep_001,repetition,34,6,-0.0772990882396698,bridge
rep_001,repetition,34,7,0.0,neutral
rep_001,repetition,34,8,0.0,neutral
rep_001,repetition,34,9,0.0,neutral
rep_001,repetition,34,10,-0.09578922390937805,bridge
rep_001,repetition,34,11,-0.09940677881240845,bridge
rep_001,repetition,34,12,0.0,neutral
rep_001,repetition,34,13,-0.06980804602305095,bridge
rep_001,repetition,34,14,0.0,neutral
rep_001,repetition,34,15,-0.06978437900543213,bridge
rep_001,repetition,35,0,0.0,neutral
rep_001,repetition,35,1,-0.08330309391021729,bridge
rep_001,repetition,35,2,0.0,neutral
rep_001,repetition,35,3,-0.06990009546279907,bridge
rep_001,repetition,35,4,0.0,neutral
rep_001,repetition,35,5,-0.06460082530975342,bridge
rep_001,repetition,35,6,-0.06802562872568767,bridge
rep_001,repetition,35,7,-0.09003425637880962,bridge
rep_001,repetition,35,8,-0.10070371627807617,bridge
rep_001,repetition,35,9,0.0,neutral
rep_001,repetition,35,10,0.0,neutral
rep_001,repetition,35,11,0.0,neutral
rep_001,repetition,35,12,-0.08752095699310303,bridge
rep_001,repetition,35,13,0.0,neutral
rep_001,repetition,35,14,-0.06470799446105957,bridge
rep_001,repetition,35,15,0.0,neutral
rep_001,repetition,36,0,0.0,neutral
rep_001,repetition,36,1,-0.0020450353622436523,neutral
rep_001,repetition,36,2,0.0,neutral
rep_001,repetition,36,3,0.0,neutral
rep_001,repetition,36,4,0.0,neutral
rep_001,repetition,36,5,-0.07019730408986409,bridge
rep_001,repetition,36,6,0.0,neutral
rep_001,repetition,36,7,0.0,neutral
rep_001,repetition,36,8,0.0,neutral
rep_001,repetition,36,9,-0.06866276264190674,bridge
rep_001,repetition,36,10,-0.07138586044311523,bridge
rep_001,repetition,36,11,0.0,neutral
rep_001,repetition,36,12,-0.0635230541229248,bridge
rep_001,repetition,36,13,0.0,neutral
rep_001,repetition,36,14,-0.06414139270782471,bridge
rep_001,repetition,36,15,0.0,neutral
