prompt_id,category,layer,head,delta_h1,role
rep_001,repetition,2,16,-0.006110489368438721,neutral
rep_001,repetition,2,17,0.009963148832321161,neutral
rep_001,repetition,2,18,-0.0019977688789367676,neutral
rep_001,repetition,2,19,-0.010956284545716788,neutral
rep_001,repetition,2,20,0.0,neutral
rep_001,repetition,2,21,0.072021484375,cone
rep_001,repetition,2,22,0.004333982219943758,neutral
rep_001,repetition,2,23,0.005465269088745117,neutral
rep_001,repetition,2,24,-0.014746377865473434,neutral
rep_001,repetition,2,25,0.0023655295372009277,neutral
rep_001,repetition,2,26,-0.0038445098059518013,neutral
rep_001,repetition,2,27,-0.0001965165138244629,neutral
rep_001,repetition,3,0,-0.0002592921257019015,neutral
rep_001,repetition,3,1,0.0,neutral
rep_001,repetition,3,2,-0.0007907907168070577,neutral
rep_001,repetition,3,3,0.0,neutral
rep_001,repetition,3,4,0.02070474624633789,neutral
rep_001,repetition,3,5,0.10400390625,cone
rep_001,repetition,3,6,-0.006539605061213177,neutral
rep_001,repetition,3,7,-0.01987873183356391,neutral
rep_001,repetition,3,8,-0.0002897530794143677,neutral
rep_001,repetition,3,9,0.011262853940327958,neutral
rep_001,repetition,3,10,0.0,neutral
rep_001,repetition,3,11,-0.00016111135482788086,neutral
rep_001,repetition,3,12,-0.0059504747390747015,neutral
rep_001,repetition,3,13,-0.03230011463165283,bridge
rep_001,repetition,3,14,0.020998406410217288,neutral
rep_001,repetition,3,15,-0.0009680986404418945,neutral
rep_001,repetition,3,16,0.007268190383911133,neutral
rep_001,repetition,3,17,0.0075774629910786845,neutral
rep_001,repetition,3,18,-0.012194693475574642,neutral
rep_001,repetition,3,19,0.004484400153160095,neutral
rep_001,repetition,3,20,0.0018025296075003389,neutral
rep_001,repetition,3,21,0.0,neutral
rep_001,repetition,3,22,0.009670307238896683,neutral
rep_001,repetition,3,23,0.004353781541188553,neutral
rep_001,repetition,3,24,0.014056103570120673,neutral
rep_001,repetition,3,25,-0.002258232661655965,neutral
rep_001,repetition,3,26,-0.014009974219582291,neutral
rep_001,repetition,3,27,-0.009607563235542987,neutral
rep_001,repetition,4,0,0.0,neutral
rep_001,repetition,4,1,-0.05011636018753052,bridge
rep_001,repetition,4,2,0.0,neutral
rep_001,repetition,4,3,-0.00011238455772399902,neutral
rep_001,repetition,4,4,-0.006777703762054443,neutral
rep_001,repetition,4,5,0.0,neutral
rep_001,repetition,4,6,0.0,neutral
rep_001,repetition,4,7,0.0,neutral
rep_001,repetition,4,8,0.0,neutral
rep_001,repetition,4,9,-0.002545177936553955,neutral
rep_001,repetition,4,10,0.0,neutral
rep_001,repetition,4,11,0.0,neutral
rep_001,repetition,4,12,0.0,neutral
rep_001,repetition,4,13,0.0,neutral
rep_001,repetition,4,14,0.0,neutral
rep_001,repetition,4,15,0.0,neutral
rep_001,repetition,4,16,0.0,neutral
rep_001,repetition,4,17,0.0,neutral
rep_001,repetition,4,18,-0.005904495716094971,neutral
rep_001,repetition,4,19,-0.00417327880859375,neutral
rep_001,repetition,4,20,-0.000258882840474442,neutral
rep_001,repetition,4,21,0.0,neutral
rep_001,repetition,4,22,-0.05136948823928833,bridge
rep_001,repetition,4,23,-0.009471356868743896,neutral
rep_001,repetition,4,24,0.0,neutral
rep_001,repetition,4,25,-0.01691029071807862,neutral
rep_001,repetition,4,26,0.0,neutral
rep_001,repetition,4,27,0.00021473566691080498,neutral
rep_001,repetition,5,0,-0.0010695606470108032,neutral
rep_001,repetition,5,1,0.0,neutral
rep_001,repetition,5,2,0.04655136664708455,cone
rep_001,repetition,5,3,0.0,neutral
rep_001,repetition,5,4,8.851289749145508e-05,neutral
rep_001,repetition,5,5,-7.265806198120117e-05,neutral
rep_001,repetition,5,6,0.0,neutral
rep_001,repetition,5,7,0.0,neutral
rep_001,repetition,5,8,0.0005799253781636482,neutral
rep_001,repetition,5,9,0.0,neutral
rep_001,repetition,5,10,0.0,neutral
rep_001,repetition,5,11,0.0,neutral
rep_001,repetition,5,12,0.0017474378858293865,neutral
rep_001,repetition,5,13,-0.00011487801869711212,neutral
rep_001,repetition,5,14,0.0,neutral
rep_001,repetition,5,15,0.0,neutral
rep_001,repetition,5,16,0.0,neutral
rep_001,repetition,5,17,0.003053009510040283,neutral
rep_001,repetition,5,18,0.0,neutral
rep_001,repetition,5,19,0.0582275390625,cone
rep_001,repetition,5,20,0.06298828125,cone
rep_001,repetition,5,21,0.00046432018280029297,neutral
rep_001,repetition,5,22,0.0,neutral
rep_001,repetition,5,23,-0.0021256685256958036,neutral
rep_001,repetition,5,24,-0.0034993886947631836,neutral
rep_001,repetition,5,25,0.0,neutral
rep_001,repetition,5,26,-0.0016356706619262765,neutral
rep_001,repetition,5,27,-0.0011013448238372803,neutral
rep_001,repetition,6,0,-0.00029975175857543945,neutral
rep_001,repetition,6,1,-0.07957440614700317,bridge
rep_001,repetition,6,2,-0.002719203631083175,neutral
rep_001,repetition,6,3,0.0595703125,cone
rep_001,repetition,6,4,-0.0022628784179687528,neutral
rep_001,repetition,6,5,0.002829432487487793,neutral
rep_001,repetition,6,6,0.00021585822105407715,neutral
rep_001,repetition,6,7,0.0,neutral
rep_001,repetition,6,8,0.0,neutral
rep_001,repetition,6,9,0.0,neutral
rep_001,repetition,6,10,-3.319978713989258e-05,neutral
rep_001,repetition,6,11,-0.01124224066734314,neutral
rep_001,repetition,6,12,0.00035478174686431885,neutral
rep_001,repetition,6,13,-0.001170380247963801,neutral
rep_001,repetition,6,14,-0.000371396541595459,neutral
rep_001,repetition,6,15,0.0021365582942962646,neutral
rep_001,repetition,6,16,0.0022593651499067113,neutral
rep_001,repetition,6,17,0.0,neutral
rep_001,repetition,6,18,0.0,neutral
rep_001,repetition,6,19,-0.016388018925984696,neutral
rep_001,repetition,6,20,-0.0019203394651412936,neutral
rep_001,repetition,6,21,-0.10366803407669067,bridge
rep_001,repetition,6,22,0.0615234375,cone
rep_001,repetition,6,23,0.0,neutral
rep_001,repetition,6,24,0.006799608469009399,neutral
rep_001,repetition,6,25,0.0005822877089182582,neutral
rep_001,repetition,6,26,-0.0015012621879577637,neutral
rep_001,repetition,6,27,0.0,neutral
rep_001,repetition,7,0,0.0,neutral
rep_001,repetition,7,1,0.0,neutral
rep_001,repetition,7,2,6.93202018737793e-05,neutral
rep_001,repetition,7,3,0.010423421859741211,neutral
rep_001,repetition,7,4,0.0,neutral
rep_001,repetition,7,5,-0.0005411505699157715,neutral
rep_001,repetition,7,6,0.0869140625,cone
rep_001,repetition,7,7,0.0,neutral
rep_001,repetition,7,8,0.0,neutral
rep_001,repetition,7,9,-0.004148900508880615,neutral
rep_001,repetition,7,10,0.0,neutral
rep_001,repetition,7,11,0.0,neutral
rep_001,repetition,7,12,-0.0007026791572570801,neutral
rep_001,repetition,7,13,4.607439041137695e-05,neutral
rep_001,repetition,7,14,0.047275424003601074,cone
rep_001,repetition,7,15,0.07958984375,cone
rep_001,repetition,7,16,0.0,neutral
rep_001,repetition,7,17,0.0670166015625,cone
rep_001,repetition,7,18,0.0,neutral
rep_001,repetition,7,19,-0.011118304729461667,neutral
rep_001,repetition,7,20,0.0,neutral
rep_001,repetition,7,21,1.691281795501709e-05,neutral
rep_001,repetition,7,22,0.0,neutral
rep_001,repetition,7,23,0.0,neutral
rep_001,repetition,7,24,0.0,neutral
rep_001,repetition,7,25,-0.00021141767501831055,neutral
rep_001,repetition,7,26,0.0,neutral
rep_001,repetition,7,27,-0.0008947849273681641,neutral
rep_001,repetition,8,0,0.0,neutral
rep_001,repetition,8,1,-0.040732840696970626,bridge
rep_001,repetition,8,2,0.0,neutral
rep_001,repetition,8,3,0.0,neutral
rep_001,repetition,8,4,0.0,neutral
rep_001,repetition,8,5,-0.02040836215019226,neutral
rep_001,repetition,8,6,0.0,neutral
rep_001,repetition,8,7,0.0,neutral
rep_001,repetition,8,8,6.574392318725586e-05,neutral
rep_001,repetition,8,9,0.0,neutral
rep_001,repetition,8,10,0.0,neutral
rep_001,repetition,8,11,-0.001496132214864096,neutral
rep_001,repetition,8,12,0.0,neutral
rep_001,repetition,8,13,0.0,neutral
rep_001,repetition,8,14,0.0,neutral
rep_001,repetition,8,15,-0.0029477477073669434,neutral
rep_001,repetition,8,16,-0.05084693431854248,bridge
rep_001,repetition,8,17,0.0,neutral
rep_001,repetition,8,18,0.0,neutral
rep_001,repetition,8,19,0.0,neutral
rep_001,repetition,8,20,0.103515625,cone
rep_001,repetition,8,21,0.07747395833333333,cone
rep_001,repetition,8,22,-0.00026473402976989746,neutral
rep_001,repetition,8,23,-0.050197720527648926,bridge
rep_001,repetition,8,24,0.0,neutral
rep_001,repetition,8,25,0.0,neutral
rep_001,repetition,8,26,0.0,neutral
rep_001,repetition,8,27,0.0,neutral
rep_001,repetition,9,0,0.0,neutral
rep_001,repetition,9,1,0.0,neutral
rep_001,repetition,9,2,-0.008608698844909668,neutral
rep_001,repetition,9,3,0.0,neutral
rep_001,repetition,9,4,0.0007113899503435467,neutral
rep_001,repetition,9,5,-0.0007075667381286621,neutral
rep_001,repetition,9,6,0.0,neutral
rep_001,repetition,9,7,-0.0003701448440551758,neutral
rep_001,repetition,9,8,-0.0019059181213378906,neutral
rep_001,repetition,9,9,0.0,neutral
rep_001,repetition,9,10,0.0,neutral
rep_001,repetition,9,11,0.0,neutral
rep_001,repetition,9,12,0.0,neutral
rep_001,repetition,9,13,0.0,neutral
rep_001,repetition,9,14,0.0,neutral
rep_001,repetition,9,15,0.0,neutral
rep_001,repetition,9,16,-0.000605463981628418,neutral
rep_001,repetition,9,17,0.0,neutral
rep_001,repetition,9,18,0.0,neutral
rep_001,repetition,9,19,0.0,neutral
rep_001,repetition,9,20,0.0,neutral
rep_001,repetition,9,21,-4.13060188293457e-05,neutral
rep_001,repetition,9,22,-0.0009479522705078125,neutral
rep_001,repetition,9,23,-0.010850369930267334,neutral
rep_001,repetition,9,24,0.0,neutral
rep_001,repetition,9,25,-0.002447664737701416,neutral
rep_001,repetition,9,26,0.00232541561126709,neutral
rep_001,repetition,9,27,-0.0010342001914978027,neutral
rep_001,repetition,10,0,0.0,neutral
rep_001,repetition,10,1,-0.0006801337003707886,neutral
rep_001,repetition,10,2,0.0,neutral
rep_001,repetition,10,3,0.0,neutral
rep_001,repetition,10,4,0.0,neutral
rep_001,repetition,10,5,-0.005622287591298417,neutral
rep_001,repetition,10,6,0.0,neutral
rep_001,repetition,10,7,0.0,neutral
rep_001,repetition,10,8,0.0,neutral
rep_001,repetition,10,9,0.003204822540283203,neutral
rep_001,repetition,10,10,-0.0028976500034332275,neutral
rep_001,repetition,10,11,0.0013045191764831515,neutral
rep_001,repetition,10,12,0.0,neutral
rep_001,repetition,10,13,0.0,neutral
rep_001,repetition,10,14,0.0,neutral
rep_001,repetition,10,15,0.0,neutral
rep_001,repetition,10,16,0.0,neutral
rep_001,repetition,10,17,-0.0005135238170623779,neutral
rep_001,repetition,10,18,0.0,neutral
rep_001,repetition,10,19,0.0,neutral
rep_001,repetition,10,20,0.0,neutral
rep_001,repetition,10,21,0.0,neutral
rep_001,repetition,10,22,0.0,neutral
rep_001,repetition,10,23,0.0,neutral
rep_001,repetition,10,24,0.0,neutral
rep_001,repetition,10,25,0.0,neutral
rep_001,repetition,10,26,0.0,neutral
rep_001,repetition,10,27,-0.0002665917078653948,neutral
rep_001,repetition,11,0,0.0,neutral
rep_001,repetition,11,1,0.012162864208221436,neutral
rep_001,repetition,11,2,-0.0004711747169494629,neutral
rep_001,repetition,11,3,0.116455078125,cone
rep_001,repetition,11,4,0.06673177083333333,cone
rep_001,repetition,11,5,0.00010341405868530273,neutral
rep_001,repetition,11,6,0.0,neutral
rep_001,repetition,11,7,0.0,neutral
rep_001,repetition,11,8,0.09488932291666667,cone
rep_001,repetition,11,9,0.0,neutral
rep_001,repetition,11,10,-0.005492210388183594,neutral
rep_001,repetition,11,11,-0.0009207526842753139,neutral
rep_001,repetition,11,12,0.0046958327293396,neutral
rep_001,repetition,11,13,0.05322265625,cone
rep_001,repetition,11,14,-0.0015850663185119629,neutral
rep_001,repetition,11,15,0.0,neutral
rep_001,repetition,11,16,-0.0024393796920776367,neutral
rep_001,repetition,11,17,0.0,neutral
rep_001,repetition,11,18,0.0,neutral
rep_001,repetition,11,19,-0.06551748514175415,bridge
rep_001,repetition,11,20,0.0030824244022369385,neutral
rep_001,repetition,11,21,0.0,neutral
rep_001,repetition,11,22,0.0,neutral
rep_001,repetition,11,23,0.0,neutral
rep_001,repetition,11,24,0.0556640625,cone
rep_001,repetition,11,25,0.0,neutral
rep_001,repetition,11,26,0.0,neutral
rep_001,repetition,11,27,-0.0038283467292785645,neutral
rep_001,repetition,12,0,-0.0007374982039133685,neutral
rep_001,repetition,12,1,-0.00034689903259277344,neutral
rep_001,repetition,12,2,-0.02394014596939087,neutral
rep_001,repetition,12,3,-0.0008835196495056152,neutral
rep_001,repetition,12,4,-0.003547489643096924,neutral
rep_001,repetition,12,5,0.0,neutral
rep_001,repetition,12,6,-0.0013103485107421875,neutral
rep_001,repetition,12,7,-0.0024073620637257917,neutral
rep_001,repetition,12,8,0.056396484375,cone
rep_001,repetition,12,9,-0.005448132753372192,neutral
rep_001,repetition,12,10,-0.012125790119171143,neutral
rep_001,repetition,12,11,0.009386777877807617,neutral
rep_001,repetition,12,12,0.003668874502182007,neutral
rep_001,repetition,12,13,-0.05059957504272461,bridge
rep_001,repetition,12,14,-0.00018715858459472656,neutral
rep_001,repetition,12,15,-0.05688142776489258,bridge
rep_001,repetition,12,16,-0.0004566311836242676,neutral
rep_001,repetition,12,17,-0.005370905001958207,neutral
rep_001,repetition,12,18,0.004580994447072342,neutral
rep_001,repetition,12,19,0.00013709068298339844,neutral
rep_001,repetition,12,20,0.0,neutral
rep_001,repetition,12,21,0.0014864802360534668,neutral
rep_001,repetition,12,22,-0.058071136474609375,bridge
rep_001,repetition,12,23,0.0,neutral
rep_001,repetition,12,24,0.0543212890625,cone
rep_001,repetition,12,25,-0.050443291664123535,bridge
rep_001,repetition,12,26,-0.012783676385879517,neutral
rep_001,repetition,12,27,0.0,neutral
rep_001,repetition,13,0,-0.0049596584656021875,neutral
rep_001,repetition,13,1,-0.00848311185836792,neutral
rep_001,repetition,13,2,-0.004826954432896199,neutral
rep_001,repetition,13,3,-0.0015106645497408727,neutral
rep_001,repetition,13,4,-0.008611094951629636,neutral
rep_001,repetition,13,5,0.0016225179036458426,neutral
rep_001,repetition,13,6,0.0,neutral
rep_001,repetition,13,7,-0.00301322340965271,neutral
rep_001,repetition,13,8,0.0,neutral
rep_001,repetition,13,9,-0.024752805630366012,neutral
rep_001,repetition,13,10,-0.0031885107358296666,neutral
rep_001,repetition,13,11,-0.015262573957443237,neutral
rep_001,repetition,13,12,-0.011081020037333175,neutral
rep_001,repetition,13,13,-0.0015190442403157506,neutral
rep_001,repetition,13,14,-0.010450846498662777,neutral
rep_001,repetition,13,15,-0.004937910182135449,neutral
rep_001,repetition,13,16,-0.004691783587137857,neutral
rep_001,repetition,13,17,0.0,neutral
rep_001,repetition,13,18,0.0,neutral
rep_001,repetition,13,19,0.007486283779144287,neutral
rep_001,repetition,13,20,0.00012260675430297852,neutral
rep_001,repetition,13,21,-0.00502613782882691,neutral
rep_001,repetition,13,22,0.0,neutral
rep_001,repetition,13,23,0.008050119876861578,neutral
rep_001,repetition,13,24,0.02593977252642314,neutral
rep_001,repetition,13,25,0.0,neutral
rep_001,repetition,13,26,-0.002167940139770508,neutral
rep_001,repetition,13,27,-0.0001652836799621582,neutral
rep_001,repetition,14,0,0.0759124755859375,cone
rep_001,repetition,14,1,0.06640625,cone
rep_001,repetition,14,2,-0.0018298029899597168,neutral
rep_001,repetition,14,3,0.0,neutral
rep_001,repetition,14,4,-0.0025454163551330566,neutral
rep_001,repetition,14,5,0.00465923547744751,neutral
rep_001,repetition,14,6,0.002697497606277466,neutral
rep_001,repetition,14,7,0.1865234375,cone
rep_001,repetition,14,8,5.402167638142441e-05,neutral
rep_001,repetition,14,9,0.06396484375,cone
rep_001,repetition,14,10,-0.000982046127319336,neutral
rep_001,repetition,14,11,0.0,neutral
rep_001,repetition,14,12,-0.0033587217330932617,neutral
rep_001,repetition,14,13,0.0,neutral
rep_001,repetition,14,14,0.0,neutral
rep_001,repetition,14,15,-0.0016605257987976074,neutral
rep_001,repetition,14,16,0.0,neutral
rep_001,repetition,14,17,0.0,neutral
rep_001,repetition,14,18,0.0,neutral
rep_001,repetition,14,19,0.02331061164538066,neutral
rep_001,repetition,14,20,-0.008392691612243652,neutral
rep_001,repetition,14,21,0.0,neutral
rep_001,repetition,14,22,-0.05619162321090698,bridge
rep_001,repetition,14,23,0.0,neutral
rep_001,repetition,14,24,0.0101451575756073,neutral
rep_001,repetition,14,25,0.0009884039560953753,neutral
rep_001,repetition,14,26,0.0,neutral
rep_001,repetition,14,27,-0.002166450023651123,neutral
rep_001,repetition,15,0,5.042552947998047e-05,neutral
rep_001,repetition,15,1,-0.05766284465789795,bridge
rep_001,repetition,15,2,-0.05478912591934204,bridge
rep_001,repetition,15,3,0.06494140625,cone
rep_001,repetition,15,4,0.0,neutral
rep_001,repetition,15,5,-0.009791056315104171,neutral
rep_001,repetition,15,6,9.757280349731445e-05,neutral
rep_001,repetition,15,7,-0.008230964342753097,neutral
rep_001,repetition,15,8,-0.001677289605140686,neutral
rep_001,repetition,15,9,0.09912109375,cone
rep_001,repetition,15,10,0.0,neutral
rep_001,repetition,15,11,-0.005685299634933472,neutral
rep_001,repetition,15,12,-0.0003323554992675781,neutral
rep_001,repetition,15,13,-0.004952132701873779,neutral
rep_001,repetition,15,14,-0.004931296621050157,neutral
rep_001,repetition,15,15,0.001993113756179804,neutral
rep_001,repetition,15,16,0.0,neutral
rep_001,repetition,15,17,0.0,neutral
rep_001,repetition,15,18,0.005699759721755987,neutral
rep_001,repetition,15,19,-0.0022370219230651855,neutral
rep_001,repetition,15,20,0.002129986882209778,neutral
rep_001,repetition,15,21,-0.05612152814865112,bridge
rep_001,repetition,15,22,0.024501403172810868,neutral
rep_001,repetition,15,23,0.0,neutral
rep_001,repetition,15,24,0.0,neutral
rep_001,repetition,15,25,-0.0018208026885986328,neutral
rep_001,repetition,15,26,-0.001346886157989502,neutral
rep_001,repetition,15,27,0.019872407118479415,neutral
rep_001,repetition,16,0,-0.0011241137981414795,neutral
rep_001,repetition,16,1,0.0810546875,cone
rep_001,repetition,16,2,0.0,neutral
rep_001,repetition,16,3,0.0017874538898468018,neutral
rep_001,repetition,16,4,0.0,neutral
rep_001,repetition,16,5,0.021159589290618896,neutral
rep_001,repetition,16,6,0.051513671875,cone
rep_001,repetition,16,7,-0.0037454962730407715,neutral
rep_001,repetition,16,8,0.0,neutral
rep_001,repetition,16,9,0.0,neutral
rep_001,repetition,16,10,-0.011088132858276367,neutral
rep_001,repetition,16,11,-0.0008227825164794922,neutral
rep_001,repetition,16,12,0.0,neutral
rep_001,repetition,16,13,0.088134765625,cone
rep_001,repetition,16,14,-0.008787617087364197,neutral
rep_001,repetition,16,15,-0.001042783260345459,neutral
rep_001,repetition,16,16,0.072265625,cone
rep_001,repetition,16,17,-0.00021773576736450195,neutral
rep_001,repetition,16,18,-0.054969727993011475,bridge
rep_001,repetition,16,19,0.0,neutral
rep_001,repetition,16,20,0.0556640625,cone
rep_001,repetition,16,21,0.0,neutral
rep_001,repetition,16,22,-0.004235327243804932,neutral
rep_001,repetition,16,23,0.063720703125,cone
rep_001,repetition,16,24,0.0,neutral
rep_001,repetition,16,25,0.0,neutral
rep_001,repetition,16,26,0.0,neutral
rep_001,repetition,16,27,0.0,neutral
rep_001,repetition,17,0,0.052734375,cone
rep_001,repetition,17,1,-0.001747041940689087,neutral
rep_001,repetition,17,2,0.0,neutral
rep_001,repetition,17,3,6.622076034545898e-05,neutral
rep_001,repetition,17,4,0.0,neutral
rep_001,repetition,17,5,0.0635986328125,cone
rep_001,repetition,17,6,0.0,neutral
rep_001,repetition,17,7,0.0,neutral
rep_001,repetition,17,8,-0.00132828950881958,neutral
rep_001,repetition,17,9,0.0,neutral
rep_001,repetition,17,10,0.0,neutral
rep_001,repetition,17,11,-0.00043082237243652344,neutral
rep_001,repetition,17,12,0.0,neutral
rep_001,repetition,17,13,0.0,neutral
rep_001,repetition,17,14,0.0007269581158955846,neutral
rep_001,repetition,17,15,-0.0002142190933227539,neutral
rep_001,repetition,17,16,0.01510709524154663,neutral
rep_001,repetition,17,17,-0.00014138221740722656,neutral
rep_001,repetition,17,18,-0.009008473654588067,neutral
rep_001,repetition,17,19,0.004948356212713778,neutral
rep_001,repetition,17,20,-0.010480046272277832,neutral
rep_001,repetition,17,21,-0.055851101875305176,bridge
rep_001,repetition,17,22,0.0,neutral
rep_001,repetition,17,23,0.06884765625,cone
rep_001,repetition,17,24,-0.0006048977375030518,neutral
rep_001,repetition,17,25,-0.007833540439605713,neutral
rep_001,repetition,17,26,0.067138671875,cone
rep_001,repetition,17,27,0.0,neutral
rep_001,repetition,18,0,0.094775390625,cone
rep_001,repetition,18,1,0.0021305018001132603,neutral
rep_001,repetition,18,2,0.0,neutral
rep_001,repetition,18,3,0.0,neutral
rep_001,repetition,18,4,0.052978515625,cone
rep_001,repetition,18,5,0.005479703346888229,neutral
rep_001,repetition,18,6,-0.02318960428237915,neutral
rep_001,repetition,18,7,-0.0001004338264465332,neutral
rep_001,repetition,18,8,0.0,neutral
rep_001,repetition,18,9,-0.001257777214050293,neutral
rep_001,repetition,18,10,0.074371337890625,cone
rep_001,repetition,18,11,-0.0340883731842041,bridge
rep_001,repetition,18,12,0.1297607421875,cone
rep_001,repetition,18,13,0.0,neutral
rep_001,repetition,18,14,1.8149614334106445e-05,neutral
rep_001,repetition,18,15,0.006822526454925537,neutral
rep_001,repetition,18,16,-0.00013530254364013672,neutral
rep_001,repetition,18,17,-1.0967254638671875e-05,neutral
rep_001,repetition,18,18,0.0,neutral
rep_001,repetition,18,19,0.0009567737579345703,neutral
rep_001,repetition,18,20,-0.0021036326885223444,neutral
rep_001,repetition,18,21,-0.0003012418746948242,neutral
rep_001,repetition,18,22,0.0,neutral
rep_001,repetition,18,23,0.0,neutral
rep_001,repetition,18,24,-0.0006339550018310547,neutral
rep_001,repetition,18,25,0.0,neutral
rep_001,repetition,18,26,-0.05209004878997803,bridge
rep_001,repetition,18,27,-0.004724025726318359,neutral
rep_001,repetition,19,0,0.0,neutral
rep_001,repetition,19,1,-0.002807319164276123,neutral
rep_001,repetition,19,2,-0.000834345817565918,neutral
rep_001,repetition,19,3,-0.0024154335260391235,neutral
rep_001,repetition,19,4,-0.0001602768898010254,neutral
rep_001,repetition,19,5,-0.00036729574203490933,neutral
rep_001,repetition,19,6,-0.0006408542394638062,neutral
rep_001,repetition,19,7,0.0,neutral
rep_001,repetition,19,8,-0.004806961332048693,neutral
rep_001,repetition,19,9,-0.0011133977345057916,neutral
rep_001,repetition,19,10,-0.0002827445665995326,neutral
rep_001,repetition,19,11,-0.0011846423149108887,neutral
rep_001,repetition,19,12,0.0,neutral
rep_001,repetition,19,13,-0.02748086055119832,neutral
rep_001,repetition,19,14,-0.002817738056182864,neutral
rep_001,repetition,19,15,-0.0025257553373064373,neutral
rep_001,repetition,19,16,-0.003703939914703358,neutral
rep_001,repetition,19,17,-0.00013762712478637695,neutral
rep_001,repetition,19,18,0.0,neutral
rep_001,repetition,19,19,0.10150146484375,cone
rep_001,repetition,19,20,0.011119743188222245,neutral
rep_001,repetition,19,21,0.01593470573425293,neutral
rep_001,repetition,19,22,-0.01699102719624837,neutral
rep_001,repetition,19,23,-0.02375324699613783,neutral
rep_001,repetition,19,24,0.0013488829135894775,neutral
rep_001,repetition,19,25,0.0,neutral
rep_001,repetition,19,26,-0.06078323721885681,bridge
rep_001,repetition,19,27,-0.012551595767339066,neutral
rep_001,repetition,20,0,-0.0002787262201309204,neutral
rep_001,repetition,20,1,0.094512939453125,cone
rep_001,repetition,20,2,0.052734375,cone
rep_001,repetition,20,3,0.0011762380599975586,neutral
